drug_id,rna_id,drug_name,rna_name,label
10,256,Paclitaxel,miR-26b,0
112,87,AGRO100,miR-128,0
95,593,SIOP treatment protocol,miR-876,0
13,440,Oxaliplatin,miR-4716,0
60,76,Crizotinib,miR-126,0
110,272,Pemetrexed,miR-300,0
27,500,Methotrexate,miR-520g,0
49,544,Capecitabine,miR-624*,0
88,65,Selumetinib,miR-1234,0
93,298,intensive induction chemotherapy based on cytarabine and idarubicine,miR-3177,0
120,446,AED therapy,miR-4739,0
87,91,Irinotecan,miR-1288,0
1,283,Gemcitabine,miR-30b*,0
94,615,Epirubicin HCl,miR-96-5p,0
73,590,Exemestane,miR-873,0
7,267,Tamoxifen,miR-29a*,0
16,343,Docetaxel,miR-367,0
116,11,5-fluorouracil,LINP1,0
96,91,Epirubicin hydrochloride,miR-1288,0
109,113,Lapatinib,miR-138,0
41,12,Ibrutinib,LOC285194,0
109,92,Lapatinib,miR-128a,0
21,408,Nutlin-3a,miR-4497,0
110,182,Pemetrexed,miR-192*,0
78,136,Valproate,miR-150,0
78,500,Valproate,miR-520g,0
112,351,AGRO100,miR-373,0
112,146,AGRO100,miR-15b*,0
12,19,Antioestrogens,NEAT1,0
56,28,10-Hydroxycamptothecin,linc-VLDLR,0
90,420,Topotecan,miR-454,0
93,210,intensive induction chemotherapy based on cytarabine and idarubicine,miR-202,0
71,338,Cytarabine,miR-3647,0
1,58,Gemcitabine,miR-1207,0
8,501,Trastuzumab,miR-520h,0
104,195,Dibenziodolium,miR-1976,0
29,434,Verapamil,miR-4689,0
15,54,Tetraplatin,miR-10a*,0
87,585,Irinotecan,miR-767,0
46,382,Vinblastine,miR-425,0
66,495,Paroxetine,miR-520a,0
53,259,Daunorubicin,miR-27b,0
81,489,Dichloroacetate,miR-519a,0
30,248,epirubicin,miR-23a,0
84,78,Mitomycin C,miR-1260,0
44,53,PCI-24781,miR-10a ,0
15,143,Tetraplatin,miR-15a,0
34,45,Sorafenib,miR-103,0
17,315,Adriamycin,miR-330,0
58,223,Fluoropyrimidine,miR-210,0
53,411,Daunorubicin,miR-450a,0
113,416,Dihydrotestosterone,miR-453,0
119,399,chemotherapy,miR-4466,0
23,579,Sirolimus,miR-744,0
97,260,Fulvestrant,miR-27b ,0
30,458,epirubicin,miR-490,0
47,409,Interferon-gamma,miR-449a,0
26,30,Bortezomib,Let-7a,0
33,463,Glucocorticoid,miR-497,0
109,130,Lapatinib,miR-146b,0
73,53,Exemestane,miR-10a ,0
22,126,Rapamycin,miR-145,0
68,51,Mafosfamide,miR-107,0
77,229,Levetiracetam,miR-215,0
105,132,Hydrogen Peroxide,miR-148a,0
30,570,epirubicin,miR-6825-5p,0
78,491,Valproate,miR-519c,0
20,374,Mitoxantrone,miR-410,0
101,545,Arsenic Trioxide,miR-625,0
73,171,Exemestane,miR-18a*,0
79,281,Ribavirin,miR-30a*,0
71,60,Cytarabine,miR-1226,0
73,373,Exemestane,miR-409,0
31,57,Chemotherapy,miR-1202,0
23,64,Sirolimus,miR-1233,0
6,395,Gefitinib,miR-4430,0
23,582,Sirolimus,miR-762,0
80,116,pegIFN/RBV therapy,miR-140,0
114,215,DAPT,miR-206,0
68,519,Mafosfamide,miR-574,0
33,359,Glucocorticoid,miR-378,0
69,446,Retinoic Acid,miR-4739,0
82,371,Cyclopamine,miR-3940,0
64,451,Vinorelbine,miR-4783,0
110,396,Pemetrexed,miR-4454,0
83,496,Interferon-alpha,miR-520b,0
71,322,Cytarabine,miR-33b,0
106,573,Pingyangmycin,miR-7,0
96,556,Epirubicin hydrochloride,miR-649,0
56,41,10-Hydroxycamptothecin,miR-1,0
21,80,Nutlin-3a,miR-1264,0
3,590,Imatinib,miR-873,0
24,407,Temsirolimus,miR-4492,0
63,434,Cyclosporin A,miR-4689,0
8,124,Trastuzumab,miR-144,0
111,268,10-hydroxycamptothecin,miR-29b,0
104,526,Dibenziodolium,miR-587,0
92,328,histone deacetylase inhibitor,miR-34a-5p,0
108,175,Tomudex,miR-1908,0
107,201,Raltitrexed,miR-199b*,0
107,313,Raltitrexed,miR-324,0
76,578,Platinum,miR-720,0
117,5,Hydroxyurea,CUDR,0
30,182,epirubicin,miR-192*,0
88,258,Selumetinib,miR-27a,0
75,507,Sunitinib,miR-541*,0
117,25,Hydroxyurea,UCA1,0
12,258,Antioestrogens,miR-27a,0
28,486,Pirarubicin,miR-518f,0
9,308,Fluorouracil,miR-320,0
17,58,Adriamycin,miR-1207,0
54,417,L-asparaginase,miR-4530,0
83,190,Interferon-alpha,miR-196a-5p,0
41,483,Ibrutinib,miR-518b,0
44,127,PCI-24781,miR-1468,0
65,395,Prednisone,miR-4430,0
79,336,Ribavirin,miR-363,0
34,88,Sorafenib,miR-128-2,0
3,58,Imatinib,miR-1207,0
75,536,Sunitinib,miR-601,0
64,114,Vinorelbine,miR-138-1*,0
48,419,Epirubicin,miR-4535,0
98,167,Leucovorin,miR-187,0
0,89,Cisplatin,miR-1280,0
113,304,Dihydrotestosterone,miR-3193,0
104,333,Dibenziodolium,miR-3619,0
2,423,Dasatinib,miR-4638,0
110,357,Pemetrexed,miR-376c,0
107,497,Raltitrexed,miR-520c,0
80,180,pegIFN/RBV therapy,miR-1915,0
69,462,Retinoic Acid,miR-496,0
85,305,Pertuzumab,miR-3195,0
26,67,Bortezomib,miR-1237,0
116,245,5-fluorouracil,miR-223,0
75,299,Sunitinib,miR-3178,0
80,151,pegIFN/RBV therapy,miR-17-92,0
101,440,Arsenic Trioxide,miR-4716,0
102,101,Betulinic acid,miR-130a,0
89,383,Staurosporine,miR-425*,0
44,480,PCI-24781,miR-517a,0
39,136,Taxol,miR-150,0
37,515,Temozolomide,miR-563,0
104,459,Dibenziodolium,miR-491,0
77,373,Levetiracetam,miR-409,0
84,235,Mitomycin C,miR-219,0
67,443,Cyclophosphamide,miR-4723,0
27,285,Methotrexate,miR-30d,0
77,416,Levetiracetam,miR-453,0
54,336,L-asparaginase,miR-363,0
14,506,Carboplatin,miR-539,0
80,464,pegIFN/RBV therapy,miR-499,0
114,418,DAPT,miR-4532,0
74,438,Letrozole,miR-4711,0
57,384,FOLFOX Chemotherapy,miR-4257,0
38,508,Cetuximab,miR-542,0
73,430,Exemestane,miR-4675,0
31,159,Chemotherapy,miR-182*,0
70,110,Rituximab,miR-135b,0
60,515,Crizotinib,miR-563,0
114,483,DAPT,miR-518b,0
9,454,Fluorouracil,miR-485,0
33,106,Glucocorticoid,miR-133b,0
90,75,Topotecan,miR-125b-5p,0
9,79,Fluorouracil,miR-1260b,0
43,77,Curcumin,miR-126*,0
108,227,Tomudex,miR-214,0
80,15,pegIFN/RBV therapy,MACC1-AS1,0
115,50,modified ALLIC BFM 2002 protocol,miR-106~25,0
47,293,Interferon-gamma,miR-3130,0
68,48,Mafosfamide,miR-106b,0
88,557,Selumetinib,miR-651,0
85,621,Pertuzumab,miR-Plus-A1031,0
14,8,Carboplatin,H19,0
84,518,Mitomycin C,miR-571,0
111,513,10-hydroxycamptothecin,miR-555,0
97,3,Fulvestrant,CCAT1,0
59,479,Vemurafenib,miR-515,0
31,464,Chemotherapy,miR-499,0
59,186,Vemurafenib,miR-193b*,0
78,106,Valproate,miR-133b,0
74,56,Letrozole,miR-1183,0
14,368,Carboplatin,miR-382,0
101,358,Arsenic Trioxide,miR-377,0
119,122,chemotherapy,miR-143,0
33,497,Glucocorticoid,miR-520c,0
48,562,Epirubicin,miR-660,0
37,272,Temozolomide,miR-300,0
90,352,Topotecan,miR-373*,0
105,39,Hydrogen Peroxide,let-7g,0
22,390,Rapamycin,miR-4288,0
35,102,Melphalan,miR-130a-3p,0
3,26,Imatinib,XIST,0
17,551,Adriamycin,miR-638,0
65,294,Prednisone,miR-3141,0
107,55,Raltitrexed,miR-10b,0
99,166,Euthyrox,miR-186*,0
15,400,Tetraplatin,miR-4467,0
99,262,Euthyrox,miR-2861,0
67,274,Cyclophosphamide,miR-301b,0
7,216,Tamoxifen,miR-20a,0
119,418,chemotherapy,miR-4532,0
101,598,Arsenic Trioxide,miR-888,0
69,247,Retinoic Acid,miR-2277,0
60,256,Crizotinib,miR-26b,0
76,144,Platinum,miR-15a*,0
91,247,Fludarabine,miR-2277,0
28,363,Pirarubicin,miR-378e,0
5,485,Doxorubicin,miR-518e*,0
43,381,Curcumin,miR-424*,0
14,200,Carboplatin,miR-199b,0
30,559,epirubicin,miR-654-5p,0
21,257,Nutlin-3a,miR-275,0
12,353,Antioestrogens,miR-374a,0
76,597,Platinum,miR-887,0
59,324,Vemurafenib,miR-342,0
49,529,Capecitabine,miR-590,0
93,186,intensive induction chemotherapy based on cytarabine and idarubicine,miR-193b*,0
81,475,Dichloroacetate,miR-5096,0
21,453,Nutlin-3a,miR-483,0
11,271,Propofol,miR-29c,0
92,396,histone deacetylase inhibitor,miR-4454,0
35,231,Melphalan,miR-216a,0
12,278,Antioestrogens,miR-302c*,0
84,223,Mitomycin C,miR-210,0
19,375,Etoposide,miR-411,0
95,548,SIOP treatment protocol,miR-629,0
87,53,Irinotecan,miR-10a ,0
99,591,Euthyrox,miR-874,0
61,103,Lorlatinib,miR-130b,0
49,213,Capecitabine,miR-204-5p,0
84,455,Mitomycin C,miR-486,0
102,566,Betulinic acid,miR-665,0
69,256,Retinoic Acid,miR-26b,0
43,447,Curcumin,miR-4745,0
106,98,Pingyangmycin,miR-1299,0
79,223,Ribavirin,miR-210,0
16,97,Docetaxel,miR-1297,0
109,576,Lapatinib,miR-708,0
43,226,Curcumin,miR-213,0
46,398,Vinblastine,miR-4465,0
64,434,Vinorelbine,miR-4689,0
111,617,10-hydroxycamptothecin,miR-99a,0
31,126,Chemotherapy,miR-145,0
35,436,Melphalan,miR-4707,0
42,613,Erlotinib,miR-942,0
47,352,Interferon-gamma,miR-373*,0
110,75,Pemetrexed,miR-125b-5p,0
8,126,Trastuzumab,miR-145,0
107,559,Raltitrexed,miR-654-5p,0
60,50,Crizotinib,miR-106~25,0
62,610,Colchicine,miR-935,0
27,209,Methotrexate,miR-200c*,0
60,25,Crizotinib,UCA1,0
2,392,Dasatinib,miR-431,0
75,248,Sunitinib,miR-23a,0
113,292,Dihydrotestosterone,miR-3127,0
72,310,Anastrozole,miR-320a,0
24,71,Temsirolimus,miR-1256,0
73,484,Exemestane,miR-518c,0
58,4,Fluoropyrimidine,CRNDE,0
109,537,Lapatinib,miR-605,0
38,174,Cetuximab,miR-190,0
42,373,Erlotinib,miR-409,0
16,11,Docetaxel,LINP1,0
24,134,Temsirolimus,miR-149,0
9,366,Fluorouracil,miR-378i,0
118,359,Ethanol,miR-378,0
20,115,Mitoxantrone,miR-139,0
79,551,Ribavirin,miR-638,0
41,488,Ibrutinib,miR-519,0
1,526,Gemcitabine,miR-587,0
62,579,Colchicine,miR-744,0
117,604,Hydroxyurea,miR-92a,0
10,321,Paclitaxel,miR-33a*,0
76,222,Platinum,miR-21-5p,0
58,509,Fluoropyrimidine,miR-543,0
17,352,Adriamycin,miR-373*,0
7,295,Tamoxifen,miR-3147,0
82,136,Cyclopamine,miR-150,0
95,213,SIOP treatment protocol,miR-204-5p,0
5,417,Doxorubicin,miR-4530,0
103,207,Carmustine,miR-200b,0
32,515,TRAIL therapy,miR-563,0
14,68,Carboplatin,miR-124,0
25,435,"1,25(OH)2D3",miR-4695,0
113,184,Dihydrotestosterone,miR-193a-3p,0
91,332,Fludarabine,miR-361,0
8,513,Trastuzumab,miR-555,0
50,525,PLX4720,miR-586,0
120,440,AED therapy,miR-4716,0
30,19,epirubicin,NEAT1,0
70,9,Rituximab,HOTAIR,0
68,236,Mafosfamide,miR-219-2,0
92,203,histone deacetylase inhibitor,miR-19b,0
60,439,Crizotinib,miR-4713,0
90,209,Topotecan,miR-200c*,0
22,529,Rapamycin,miR-590,0
19,524,Etoposide,miR-585,0
105,176,Hydrogen Peroxide,miR-191,0
42,262,Erlotinib,miR-2861,0
18,446,Vincristine,miR-4739,0
38,537,Cetuximab,miR-605,0
89,592,Staurosporine,miR-875,0
98,9,Leucovorin,HOTAIR,0
51,126,platinum-based doublet chemotherapy ,miR-145,0
92,178,histone deacetylase inhibitor,miR-1913,0
10,616,Paclitaxel,miR-98,0
12,141,Antioestrogens,miR-155,0
28,438,Pirarubicin,miR-4711,0
61,215,Lorlatinib,miR-206,0
26,394,Bortezomib,miR-4428,0
86,47,Arsenic trioxide,miR-106a,0
44,536,PCI-24781,miR-601,0
33,468,Glucocorticoid,miR-501,0
6,280,Gefitinib,miR-30a,0
49,464,Capecitabine,miR-499,0
104,256,Dibenziodolium,miR-26b,0
32,157,TRAIL therapy,miR-181d,0
113,127,Dihydrotestosterone,miR-1468,0
73,614,Exemestane,miR-96,0
43,199,Curcumin,miR-199a-5p,0
100,414,Teniposide,miR-452,0
73,371,Exemestane,miR-3940,0
9,107,Fluorouracil,miR-134,0
92,478,histone deacetylase inhibitor,miR-514,0
87,221,Irinotecan,miR-21*,0
75,466,Sunitinib,miR-500a,0
118,72,Ethanol,miR-1258,0
29,71,Verapamil,miR-1256,0
22,319,Rapamycin,miR-339,0
5,586,Doxorubicin,miR-768,0
53,366,Daunorubicin,miR-378i,0
62,486,Colchicine,miR-518f,0
50,528,PLX4720,miR-589*,0
119,434,chemotherapy,miR-4689,0
92,116,histone deacetylase inhibitor,miR-140,0
109,147,Lapatinib,miR-16,0
42,16,Erlotinib,MALAT1,0
13,223,Oxaliplatin,miR-210,0
40,495,Dexamethasone,miR-520a,0
0,360,Cisplatin,miR-378a,0
47,297,Interferon-gamma,miR-3173,0
41,497,Ibrutinib,miR-520c,0
4,382,Nilotinib,miR-425,0
24,224,Temsirolimus,miR-211,0
54,55,L-asparaginase,miR-10b,0
63,367,Cyclosporin A,miR-381,0
107,92,Raltitrexed,miR-128a,0
27,348,Methotrexate,miR-370,0
102,199,Betulinic acid,miR-199a-5p,0
118,391,Ethanol,miR-429,0
36,412,Oxymatrine,miR-451,0
86,390,Arsenic trioxide,miR-4288,0
56,564,10-Hydroxycamptothecin,miR-663,0
96,479,Epirubicin hydrochloride,miR-515,0
6,558,Gefitinib,miR-652,0
63,358,Cyclosporin A,miR-377,0
85,134,Pertuzumab,miR-149,0
54,470,L-asparaginase,miR-502,0
111,511,10-hydroxycamptothecin,miR-548a,0
23,133,Sirolimus,miR-148b,0
70,101,Rituximab,miR-130a,0
44,39,PCI-24781,let-7g,0
94,30,Epirubicin HCl,Let-7a,0
46,13,Vinblastine,LUCAT1,0
96,342,Epirubicin hydrochloride,miR-3665,0
112,481,AGRO100,miR-517b,0
0,296,Cisplatin,miR-3154,0
94,172,Epirubicin HCl,miR-18b,0
35,275,Melphalan,miR-302a,0
25,197,"1,25(OH)2D3",miR-199a,0
38,478,Cetuximab,miR-514,0
4,379,Nilotinib,miR-423,0
9,305,Fluorouracil,miR-3195,0
13,138,Oxaliplatin,miR-152,0
64,597,Vinorelbine,miR-887,0
39,30,Taxol,Let-7a,0
78,284,Valproate,miR-30c,0
63,334,Cyclosporin A,miR-362,0
67,231,Cyclophosphamide,miR-216a,0
48,543,Epirubicin,miR-618,0
73,454,Exemestane,miR-485,0
44,511,PCI-24781,miR-548a,0
32,21,TRAIL therapy,ROR1-AS1,0
94,5,Epirubicin HCl,CUDR,0
29,612,Verapamil,miR-940,0
10,369,Paclitaxel,miR-383,0
78,358,Valproate,miR-377,0
59,165,Vemurafenib,miR-186,0
86,565,Arsenic trioxide,miR-663a,0
92,441,histone deacetylase inhibitor,miR-4721,0
28,271,Pirarubicin,miR-29c,0
103,427,Carmustine,miR-4665,0
81,438,Dichloroacetate,miR-4711,0
92,489,histone deacetylase inhibitor,miR-519a,0
70,613,Rituximab,miR-942,0
72,269,Anastrozole,miR-29b-1*,0
110,43,Pemetrexed,miR-100-5p,0
114,509,DAPT,miR-543,0
27,294,Methotrexate,miR-3141,0
30,322,epirubicin,miR-33b,0
43,362,Curcumin,miR-378d,0
37,487,Temozolomide,miR-518f*,0
22,575,Rapamycin,miR-7-5p,0
57,292,FOLFOX Chemotherapy,miR-3127,0
65,541,Prednisone,miR-614,0
54,390,L-asparaginase,miR-4288,0
49,62,Capecitabine,miR-1228*,0
47,211,Interferon-gamma,miR-203,0
49,459,Capecitabine,miR-491,0
60,85,Crizotinib,miR-1275,0
8,52,Trastuzumab,miR-10a,0
48,255,Epirubicin,miR-26a-MM1,0
112,25,AGRO100,UCA1,0
99,157,Euthyrox,miR-181d,0
55,473,Prednisolone,miR-506,0
47,540,Interferon-gamma,miR-613,0
54,488,L-asparaginase,miR-519,0
78,244,Valproate,miR-222*,0
32,608,TRAIL therapy,miR-93,0
58,374,Fluoropyrimidine,miR-410,0
9,299,Fluorouracil,miR-3178,0
38,579,Cetuximab,miR-744,0
119,394,chemotherapy,miR-4428,0
78,238,Valproate,miR-22*,0
71,98,Cytarabine,miR-1299,0
21,495,Nutlin-3a,miR-520a,0
87,425,Irinotecan,miR-4646,0
118,199,Ethanol,miR-199a-5p,0
17,538,Adriamycin,miR-606,0
1,336,Gemcitabine,miR-363,0
2,397,Dasatinib,miR-4463,0
29,530,Verapamil,miR-590-5p,0
43,60,Curcumin,miR-1226,0
109,244,Lapatinib,miR-222*,0
59,470,Vemurafenib,miR-502,0
108,579,Tomudex,miR-744,0
19,409,Etoposide,miR-449a,0
80,168,pegIFN/RBV therapy,miR-187*,0
23,180,Sirolimus,miR-1915,0
39,347,Taxol,miR-369,0
84,10,Mitomycin C,HULC,0
83,76,Interferon-alpha,miR-126,0
95,246,SIOP treatment protocol,miR-224,0
62,105,Colchicine,miR-133a,0
83,64,Interferon-alpha,miR-1233,0
113,407,Dihydrotestosterone,miR-4492,0
76,175,Platinum,miR-1908,0
99,25,Euthyrox,UCA1,0
1,142,Gemcitabine,miR-155-5p,0
55,491,Prednisolone,miR-519c,0
106,273,Pingyangmycin,miR-301a,0
2,342,Dasatinib,miR-3665,0
93,430,intensive induction chemotherapy based on cytarabine and idarubicine,miR-4675,0
58,473,Fluoropyrimidine,miR-506,0
50,222,PLX4720,miR-21-5p,0
75,456,Sunitinib,miR-487b,0
62,308,Colchicine,miR-320,0
54,249,L-asparaginase,miR-23b,0
25,286,"1,25(OH)2D3",miR-30d*,0
36,153,Oxymatrine,miR-181a,0
26,23,Bortezomib,SNHG5,0
53,474,Daunorubicin,miR-509,0
112,206,AGRO100,miR-200a,0
88,353,Selumetinib,miR-374a,0
32,437,TRAIL therapy,miR-4710,0
55,359,Prednisolone,miR-378,0
35,480,Melphalan,miR-517a,0
74,428,Letrozole,miR-4669,0
48,164,Epirubicin,miR-185,0
94,236,Epirubicin HCl,miR-219-2,0
55,224,Prednisolone,miR-211,0
57,130,FOLFOX Chemotherapy,miR-146b,0
96,385,Epirubicin hydrochloride,miR-4258,0
89,128,Staurosporine,miR-1469,0
114,306,DAPT,miR-3196,0
105,565,Hydrogen Peroxide,miR-663a,0
10,176,Paclitaxel,miR-191,0
87,74,Irinotecan,miR-125b,0
43,423,Curcumin,miR-4638,0
59,513,Vemurafenib,miR-555,0
30,512,epirubicin,miR-550,0
73,408,Exemestane,miR-4497,0
99,566,Euthyrox,miR-665,0
65,118,Prednisone,miR-141,0
28,339,Pirarubicin,miR-365,0
66,500,Paroxetine,miR-520g,0
13,20,Oxaliplatin,PVT1,0
88,176,Selumetinib,miR-191,0
44,68,PCI-24781,miR-124,0
107,126,Raltitrexed,miR-145,0
118,248,Ethanol,miR-23a,0
13,359,Oxaliplatin,miR-378,0
55,400,Prednisolone,miR-4467,0
69,182,Retinoic Acid,miR-192*,0
62,522,Colchicine,miR-582,0
33,36,Glucocorticoid,let-7e,0
112,342,AGRO100,miR-3665,0
20,36,Mitoxantrone,let-7e,0
80,62,pegIFN/RBV therapy,miR-1228*,0
87,576,Irinotecan,miR-708,0
28,481,Pirarubicin,miR-517b,0
24,369,Temsirolimus,miR-383,0
103,555,Carmustine,miR-647,0
19,412,Etoposide,miR-451,0
93,300,intensive induction chemotherapy based on cytarabine and idarubicine,miR-3180,0
105,227,Hydrogen Peroxide,miR-214,0
56,416,10-Hydroxycamptothecin,miR-453,0
70,371,Rituximab,miR-3940,0
68,376,Mafosfamide,miR-412,0
114,566,DAPT,miR-665,0
93,275,intensive induction chemotherapy based on cytarabine and idarubicine,miR-302a,0
3,94,Imatinib,miR-129*,0
7,298,Tamoxifen,miR-3177,0
37,334,Temozolomide,miR-362,0
85,78,Pertuzumab,miR-1260,0
96,66,Epirubicin hydrochloride,miR-1236,0
72,435,Anastrozole,miR-4695,0
106,125,Pingyangmycin,miR-144-3p,0
39,428,Taxol,miR-4669,0
53,112,Daunorubicin,miR-137,0
56,590,10-Hydroxycamptothecin,miR-873,0
115,201,modified ALLIC BFM 2002 protocol,miR-199b*,0
53,254,Daunorubicin,miR-26a,0
36,339,Oxymatrine,miR-365,0
22,251,Rapamycin,miR-24,0
66,219,Paroxetine,miR-20b*,0
88,110,Selumetinib,miR-135b,0
68,155,Mafosfamide,miR-181b,0
10,413,Paclitaxel,miR-4516,0
71,371,Cytarabine,miR-3940,0
32,433,TRAIL therapy,miR-4687,0
95,81,SIOP treatment protocol,miR-1265,0
100,254,Teniposide,miR-26a,0
81,219,Dichloroacetate,miR-20b*,0
95,154,SIOP treatment protocol,miR-181a*,0
96,533,Epirubicin hydrochloride,miR-593,0
32,538,TRAIL therapy,miR-606,0
36,132,Oxymatrine,miR-148a,0
30,437,epirubicin,miR-4710,0
30,493,epirubicin,miR-519e*,0
77,180,Levetiracetam,miR-1915,0
110,459,Pemetrexed,miR-491,0
9,94,Fluorouracil,miR-129*,0
52,504,5-Fluorouracil,miR-526b*,0
12,113,Antioestrogens,miR-138,0
30,432,epirubicin,miR-4685,0
67,459,Cyclophosphamide,miR-491,0
55,169,Prednisolone,miR-188,0
92,2,histone deacetylase inhibitor,CASC11,0
112,402,AGRO100,miR-4478,0
46,55,Vinblastine,miR-10b,0
79,436,Ribavirin,miR-4707,0
39,154,Taxol,miR-181a*,0
119,256,chemotherapy,miR-26b,0
77,272,Levetiracetam,miR-300,0
39,601,Taxol,miR-920,0
32,7,TRAIL therapy,GIHCG,0
87,243,Irinotecan,miR-222,0
43,607,Curcumin,miR-92b,0
59,534,Vemurafenib,miR-593*,0
3,255,Imatinib,miR-26a-MM1,0
92,49,histone deacetylase inhibitor,miR-106b-25,0
54,44,L-asparaginase,miR-101,0
100,406,Teniposide,miR-4488,0
103,516,Carmustine,miR-568,0
54,527,L-asparaginase,miR-588,0
20,110,Mitoxantrone,miR-135b,0
34,419,Sorafenib,miR-4535,0
104,473,Dibenziodolium,miR-506,0
110,28,Pemetrexed,linc-VLDLR,0
88,192,Selumetinib,miR-197,0
61,162,Lorlatinib,miR-183,0
56,448,10-Hydroxycamptothecin,miR-4749,0
42,435,Erlotinib,miR-4695,0
23,395,Sirolimus,miR-4430,0
98,300,Leucovorin,miR-3180,0
7,398,Tamoxifen,miR-4465,0
51,65,platinum-based doublet chemotherapy ,miR-1234,0
7,52,Tamoxifen,miR-10a,0
26,424,Bortezomib,miR-4640,0
48,432,Epirubicin,miR-4685,0
105,499,Hydrogen Peroxide,miR-520d*,0
33,366,Glucocorticoid,miR-378i,0
99,317,Euthyrox,miR-335,0
82,528,Cyclopamine,miR-589*,0
99,502,Euthyrox,miR-522,0
59,615,Vemurafenib,miR-96-5p,0
24,177,Temsirolimus,miR-191*,0
39,606,Taxol,miR-92a-2*,0
41,566,Ibrutinib,miR-665,0
19,275,Etoposide,miR-302a,0
58,119,Fluoropyrimidine,miR-141*,0
15,542,Tetraplatin,miR-615,0
91,56,Fludarabine,miR-1183,0
118,132,Ethanol,miR-148a,0
58,514,Fluoropyrimidine,miR-560,0
111,242,10-hydroxycamptothecin,miR-221*,0
33,364,Glucocorticoid,miR-378f,0
47,261,Interferon-gamma,miR-28,0
105,272,Hydrogen Peroxide,miR-300,0
66,121,Paroxetine,miR-142,0
71,267,Cytarabine,miR-29a*,0
73,239,Exemestane,miR-22-3p,0
45,312,Camptothecin,miR-320d,0
33,516,Glucocorticoid,miR-568,0
19,88,Etoposide,miR-128-2,0
39,376,Taxol,miR-412,0
61,196,Lorlatinib,miR-198,0
66,408,Paroxetine,miR-4497,0
79,334,Ribavirin,miR-362,0
79,343,Ribavirin,miR-367,0
57,139,FOLFOX Chemotherapy,miR-153,0
118,544,Ethanol,miR-624*,0
58,306,Fluoropyrimidine,miR-3196,0
35,3,Melphalan,CCAT1,0
107,241,Raltitrexed,miR-221,0
85,176,Pertuzumab,miR-191,0
24,473,Temsirolimus,miR-506,0
28,205,Pirarubicin,miR-200,0
113,461,Dihydrotestosterone,miR-495,0
82,207,Cyclopamine,miR-200b,0
74,564,Letrozole,miR-663,0
54,208,L-asparaginase,miR-200c,0
120,160,AED therapy,miR-1825,0
102,37,Betulinic acid,let-7f,0
71,592,Cytarabine,miR-875,0
97,497,Fulvestrant,miR-520c,0
34,490,Sorafenib,miR-519b,0
31,195,Chemotherapy,miR-1976,0
14,165,Carboplatin,miR-186,0
45,465,Camptothecin,miR-500,0
108,152,Tomudex,miR-181,0
50,561,PLX4720,miR-658,0
25,340,"1,25(OH)2D3",miR-3651,0
21,598,Nutlin-3a,miR-888,0
49,115,Capecitabine,miR-139,0
52,211,5-Fluorouracil,miR-203,0
3,548,Imatinib,miR-629,0
9,100,Fluorouracil,miR-1307,0
50,536,PLX4720,miR-601,0
24,237,Temsirolimus,miR-22,0
17,602,Adriamycin,miR-922,0
72,74,Anastrozole,miR-125b,0
106,173,Pingyangmycin,miR-19,0
59,399,Vemurafenib,miR-4466,0
48,228,Epirubicin,miR-214*,0
51,613,platinum-based doublet chemotherapy ,miR-942,0
31,95,Chemotherapy,miR-1290,0
45,440,Camptothecin,miR-4716,0
70,251,Rituximab,miR-24,0
11,253,Propofol,miR-25*,0
76,433,Platinum,miR-4687,0
58,57,Fluoropyrimidine,miR-1202,0
66,477,Paroxetine,miR-513a,0
92,149,histone deacetylase inhibitor,miR-17*,0
114,69,DAPT,miR-1246,0
77,298,Levetiracetam,miR-3177,0
50,243,PLX4720,miR-222,0
94,584,Epirubicin HCl,miR-766,0
119,569,chemotherapy,miR-675*,0
76,354,Platinum,miR-374a*,0
10,508,Paclitaxel,miR-542,0
110,208,Pemetrexed,miR-200c,0
37,278,Temozolomide,miR-302c*,0
51,158,platinum-based doublet chemotherapy ,miR-182,0
4,289,Nilotinib,miR-31,0
55,357,Prednisolone,miR-376c,0
46,526,Vinblastine,miR-587,0
57,161,FOLFOX Chemotherapy,miR-1826,0
90,54,Topotecan,miR-10a*,0
33,31,Glucocorticoid,hsa-1274A,0
15,67,Tetraplatin,miR-1237,0
3,340,Imatinib,miR-3651,0
23,429,Sirolimus,miR-4674,0
108,62,Tomudex,miR-1228*,0
17,77,Adriamycin,miR-126*,0
102,380,Betulinic acid,miR-424,0
94,382,Epirubicin HCl,miR-425,0
44,171,PCI-24781,miR-18a*,0
73,72,Exemestane,miR-1258,0
117,300,Hydroxyurea,miR-3180,0
120,447,AED therapy,miR-4745,0
92,300,histone deacetylase inhibitor,miR-3180,0
46,288,Vinblastine,miR-30e*,0
115,582,modified ALLIC BFM 2002 protocol,miR-762,0
56,179,10-Hydroxycamptothecin,miR-1914*,0
89,267,Staurosporine,miR-29a*,0
36,520,Oxymatrine,miR-576,0
108,410,Tomudex,miR-4508,0
26,375,Bortezomib,miR-411,0
100,207,Teniposide,miR-200b,0
13,277,Oxaliplatin,miR-302c,0
23,572,Sirolimus,miR-6886-3p,0
19,232,Etoposide,miR-216b,0
88,591,Selumetinib,miR-874,0
59,239,Vemurafenib,miR-22-3p,0
103,141,Carmustine,miR-155,0
74,28,Letrozole,linc-VLDLR,0
62,483,Colchicine,miR-518b,0
33,23,Glucocorticoid,SNHG5,0
