drug_id,rna_id,drug_name,rna_name,label
55,465,Prednisolone,miR-500,0
1,372,Gemcitabine,miR-3960,1
37,618,Temozolomide,miR-99a-5p,0
31,461,Chemotherapy,miR-495,0
66,336,Paroxetine,miR-363,0
58,344,Fluoropyrimidine,miR-3676,0
7,176,Tamoxifen,miR-191,0
5,270,Doxorubicin,miR-29b-2*,1
37,104,Temozolomide,miR-132,1
55,40,Prednisolone,let-7i,0
78,146,Valproate,miR-15b*,0
80,277,pegIFN/RBV therapy,miR-302c,0
73,458,Exemestane,miR-490,0
29,277,Verapamil,miR-302c,1
12,498,Antioestrogens,miR-520d,0
57,218,FOLFOX Chemotherapy,miR-20b,1
75,12,Sunitinib,LOC285194,0
36,169,Oxymatrine,miR-188,0
68,287,Mafosfamide,miR-30e,0
5,155,Doxorubicin,miR-181b,1
7,486,Tamoxifen,miR-518f,1
52,505,5-Fluorouracil,miR-532,1
0,455,Cisplatin,miR-486,1
16,6,Docetaxel,GAS5,1
101,561,Arsenic Trioxide,miR-658,0
52,433,5-Fluorouracil,miR-4687,1
5,359,Doxorubicin,miR-378,1
90,360,Topotecan,miR-378a,0
80,526,pegIFN/RBV therapy,miR-587,0
51,251,platinum-based doublet chemotherapy ,miR-24,1
48,554,Epirubicin,miR-643,0
8,396,Trastuzumab,miR-4454,0
55,76,Prednisolone,miR-126,1
64,411,Vinorelbine,miR-450a,0
95,13,SIOP treatment protocol,LUCAT1,0
35,243,Melphalan,miR-222,1
29,416,Verapamil,miR-453,1
114,245,DAPT,miR-223,1
5,374,Doxorubicin,miR-410,1
44,583,PCI-24781,miR-765,0
42,530,Erlotinib,miR-590-5p,0
26,10,Bortezomib,HULC,0
0,254,Cisplatin,miR-26a,1
82,268,Cyclopamine,miR-29b,1
10,32,Paclitaxel,let-7a,1
115,608,modified ALLIC BFM 2002 protocol,miR-93,0
0,343,Cisplatin,miR-367,0
13,206,Oxaliplatin,miR-200a,1
63,50,Cyclosporin A,miR-106~25,1
1,490,Gemcitabine,miR-519b,0
29,39,Verapamil,let-7g,0
33,368,Glucocorticoid,miR-382,0
51,551,platinum-based doublet chemotherapy ,miR-638,0
27,472,Methotrexate,miR-505,1
78,597,Valproate,miR-887,0
52,208,5-Fluorouracil,miR-200c,1
84,256,Mitomycin C,miR-26b,1
84,380,Mitomycin C,miR-424,0
52,143,5-Fluorouracil,miR-15a,1
10,336,Paclitaxel,miR-363,1
9,217,Fluorouracil,miR-20a-5p,0
19,9,Etoposide,HOTAIR,1
1,425,Gemcitabine,miR-4646,1
3,147,Imatinib,miR-16,1
67,489,Cyclophosphamide,miR-519a,0
110,229,Pemetrexed,miR-215,0
52,437,5-Fluorouracil,miR-4710,1
0,186,Cisplatin,miR-193b*,1
0,368,Cisplatin,miR-382,1
0,180,Cisplatin,miR-1915,1
54,264,L-asparaginase,miR-298,0
1,302,Gemcitabine,miR-3186,1
97,241,Fulvestrant,miR-221,1
7,587,Tamoxifen,miR-769,1
32,67,TRAIL therapy,miR-1237,0
89,38,Staurosporine,let-7f-1*,0
1,261,Gemcitabine,miR-28,1
37,113,Temozolomide,miR-138,1
52,577,5-Fluorouracil,miR-718,1
45,18,Camptothecin,MRUL,0
119,519,chemotherapy,miR-574,0
31,116,Chemotherapy,miR-140,1
76,615,Platinum,miR-96-5p,0
101,380,Arsenic Trioxide,miR-424,0
0,412,Cisplatin,miR-451,1
52,561,5-Fluorouracil,miR-658,1
0,193,Cisplatin,miR-197-3p,1
97,573,Fulvestrant,miR-7,0
17,25,Adriamycin,UCA1,1
1,262,Gemcitabine,miR-2861,1
8,42,Trastuzumab,miR-100,0
35,241,Melphalan,miR-221,1
29,420,Verapamil,miR-454,1
107,229,Raltitrexed,miR-215,1
16,420,Docetaxel,miR-454,1
22,213,Rapamycin,miR-204-5p,0
16,535,Docetaxel,miR-598,1
13,225,Oxaliplatin,miR-212,0
70,397,Rituximab,miR-4463,0
117,363,Hydroxyurea,miR-378e,0
42,193,Erlotinib,miR-197-3p,0
64,591,Vinorelbine,miR-874,0
13,436,Oxaliplatin,miR-4707,0
63,375,Cyclosporin A,miR-411,0
29,472,Verapamil,miR-505,1
52,392,5-Fluorouracil,miR-431,0
52,370,5-Fluorouracil,miR-3937,1
18,187,Vincristine,miR-194,1
59,549,Vemurafenib,miR-630,0
52,235,5-Fluorouracil,miR-219,0
0,500,Cisplatin,miR-520g,1
66,455,Paroxetine,miR-486,1
34,241,Sorafenib,miR-221,1
58,204,Fluoropyrimidine,miR-19b-1*,0
3,122,Imatinib,miR-143,1
63,348,Cyclosporin A,miR-370,0
45,525,Camptothecin,miR-586,0
111,337,10-hydroxycamptothecin,miR-363*,0
52,251,5-Fluorouracil,miR-24,1
6,289,Gefitinib,miR-31,1
7,379,Tamoxifen,miR-423,1
5,87,Doxorubicin,miR-128,1
1,578,Gemcitabine,miR-720,1
63,123,Cyclosporin A,miR-143*,0
64,485,Vinorelbine,miR-518e*,1
89,142,Staurosporine,miR-155-5p,0
80,239,pegIFN/RBV therapy,miR-22-3p,0
0,184,Cisplatin,miR-193a-3p,1
1,360,Gemcitabine,miR-378a,0
29,518,Verapamil,miR-571,1
13,378,Oxaliplatin,miR-422a,0
14,606,Carboplatin,miR-92a-2*,1
105,426,Hydrogen Peroxide,miR-4655,0
90,608,Topotecan,miR-93,0
110,467,Pemetrexed,miR-500b,0
91,115,Fludarabine,miR-139,0
116,111,5-fluorouracil,miR-136,0
75,34,Sunitinib,let-7c,0
32,286,TRAIL therapy,miR-30d*,0
84,153,Mitomycin C,miR-181a,1
18,70,Vincristine,miR-1247,1
76,154,Platinum,miR-181a*,0
29,36,Verapamil,let-7e,0
30,409,epirubicin,miR-449a,0
0,33,Cisplatin,let-7b,1
13,402,Oxaliplatin,miR-4478,0
66,312,Paroxetine,miR-320d,0
48,275,Epirubicin,miR-302a,0
46,280,Vinblastine,miR-30a,0
86,29,Arsenic trioxide,Let-7,0
113,74,Dihydrotestosterone,miR-125b,0
10,115,Paclitaxel,miR-139,1
5,529,Doxorubicin,miR-590,1
42,149,Erlotinib,miR-17*,0
13,329,Oxaliplatin,miR-34b,1
1,74,Gemcitabine,miR-125b,1
88,180,Selumetinib,miR-1915,0
51,167,platinum-based doublet chemotherapy ,miR-187,0
56,391,10-Hydroxycamptothecin,miR-429,1
10,101,Paclitaxel,miR-130a,1
48,531,Epirubicin,miR-591,0
64,516,Vinorelbine,miR-568,0
31,336,Chemotherapy,miR-363,1
38,203,Cetuximab,miR-19b,1
37,186,Temozolomide,miR-193b*,1
46,448,Vinblastine,miR-4749,0
13,72,Oxaliplatin,miR-1258,1
7,158,Tamoxifen,miR-182,1
26,175,Bortezomib,miR-1908,1
28,183,Pirarubicin,miR-193a,1
7,590,Tamoxifen,miR-873,1
10,439,Paclitaxel,miR-4713,1
43,403,Curcumin,miR-448,0
37,52,Temozolomide,miR-10a,1
72,185,Anastrozole,miR-193b,0
13,227,Oxaliplatin,miR-214,1
23,312,Sirolimus,miR-320d,0
29,490,Verapamil,miR-519b,1
52,575,5-Fluorouracil,miR-7-5p,0
15,373,Tetraplatin,miR-409,0
37,139,Temozolomide,miR-153,0
7,614,Tamoxifen,miR-96,1
44,349,PCI-24781,miR-371,0
22,211,Rapamycin,miR-203,0
53,34,Daunorubicin,let-7c,1
41,48,Ibrutinib,miR-106b,0
62,96,Colchicine,miR-1293,0
68,436,Mafosfamide,miR-4707,0
3,534,Imatinib,miR-593*,0
52,544,5-Fluorouracil,miR-624*,1
83,129,Interferon-alpha,miR-146a,1
42,257,Erlotinib,miR-275,0
13,252,Oxaliplatin,miR-25,1
60,191,Crizotinib,miR-196b,0
103,64,Carmustine,miR-1233,0
101,571,Arsenic Trioxide,miR-6845-5p,0
7,505,Tamoxifen,miR-532,0
18,421,Vincristine,miR-455,0
64,482,Vinorelbine,miR-517c,1
33,174,Glucocorticoid,miR-190,0
42,98,Erlotinib,miR-1299,0
18,473,Vincristine,miR-506,0
30,87,epirubicin,miR-128,0
5,83,Doxorubicin,miR-127,1
71,184,Cytarabine,miR-193a-3p,0
105,408,Hydrogen Peroxide,miR-4497,0
16,312,Docetaxel,miR-320d,1
75,429,Sunitinib,miR-4674,0
10,268,Paclitaxel,miR-29b,1
19,600,Etoposide,miR-9,1
35,430,Melphalan,miR-4675,0
10,393,Paclitaxel,miR-433,1
1,156,Gemcitabine,miR-181c,1
64,316,Vinorelbine,miR-331,0
29,289,Verapamil,miR-31,1
5,199,Doxorubicin,miR-199a-5p,0
86,386,Arsenic trioxide,miR-4261,0
48,565,Epirubicin,miR-663a,0
88,160,Selumetinib,miR-1825,0
112,65,AGRO100,miR-1234,0
45,123,Camptothecin,miR-143*,0
29,240,Verapamil,miR-220,1
56,39,10-Hydroxycamptothecin,let-7g,1
101,188,Arsenic Trioxide,miR-195,0
1,576,Gemcitabine,miR-708,1
10,130,Paclitaxel,miR-146b,1
0,481,Cisplatin,miR-517b,1
0,310,Cisplatin,miR-320a,1
5,488,Doxorubicin,miR-519,1
23,213,Sirolimus,miR-204-5p,0
52,156,5-Fluorouracil,miR-181c,0
87,332,Irinotecan,miR-361,0
4,310,Nilotinib,miR-320a,0
52,548,5-Fluorouracil,miR-629,1
68,30,Mafosfamide,Let-7a,0
5,52,Doxorubicin,miR-10a,1
61,414,Lorlatinib,miR-452,0
24,267,Temsirolimus,miR-29a*,0
13,495,Oxaliplatin,miR-520a,0
1,318,Gemcitabine,miR-338,1
7,16,Tamoxifen,MALAT1,0
34,111,Sorafenib,miR-136,1
29,109,Verapamil,miR-135a,0
5,138,Doxorubicin,miR-152,1
52,90,5-Fluorouracil,miR-1285,1
115,541,modified ALLIC BFM 2002 protocol,miR-614,0
87,552,Irinotecan,miR-639,0
16,285,Docetaxel,miR-30d,1
30,138,epirubicin,miR-152,0
52,432,5-Fluorouracil,miR-4685,1
75,264,Sunitinib,miR-298,0
86,106,Arsenic trioxide,miR-133b,0
52,100,5-Fluorouracil,miR-1307,1
76,459,Platinum,miR-491,0
31,280,Chemotherapy,miR-30a,1
45,408,Camptothecin,miR-4497,0
1,129,Gemcitabine,miR-146a,1
10,30,Paclitaxel,Let-7a,1
61,495,Lorlatinib,miR-520a,0
71,76,Cytarabine,miR-126,1
29,200,Verapamil,miR-199b,1
64,36,Vinorelbine,let-7e,0
29,348,Verapamil,miR-370,1
16,615,Docetaxel,miR-96-5p,0
52,346,5-Fluorouracil,miR-3687,1
73,462,Exemestane,miR-496,0
5,232,Doxorubicin,miR-216b,1
1,155,Gemcitabine,miR-181b,1
52,398,5-Fluorouracil,miR-4465,1
22,566,Rapamycin,miR-665,0
16,295,Docetaxel,miR-3147,0
30,469,epirubicin,miR-501-5P,0
52,116,5-Fluorouracil,miR-140,1
90,218,Topotecan,miR-20b,0
13,125,Oxaliplatin,miR-144-3p,0
13,617,Oxaliplatin,miR-99a,1
82,612,Cyclopamine,miR-940,0
83,220,Interferon-alpha,miR-21,1
73,385,Exemestane,miR-4258,0
17,520,Adriamycin,miR-576,0
84,437,Mitomycin C,miR-4710,0
29,534,Verapamil,miR-593*,1
117,59,Hydroxyurea,miR-122,0
5,261,Doxorubicin,miR-28,1
6,36,Gefitinib,let-7e,0
75,45,Sunitinib,miR-103,0
10,118,Paclitaxel,miR-141,1
67,133,Cyclophosphamide,miR-148b,1
10,538,Paclitaxel,miR-606,0
43,24,Curcumin,TUG1,0
67,199,Cyclophosphamide,miR-199a-5p,0
68,359,Mafosfamide,miR-378,0
101,130,Arsenic Trioxide,miR-146b,0
16,42,Docetaxel,miR-100,1
6,265,Gefitinib,miR-299,1
50,258,PLX4720,miR-27a,1
29,382,Verapamil,miR-425,1
26,57,Bortezomib,miR-1202,1
77,291,Levetiracetam,miR-3126,0
49,277,Capecitabine,miR-302c,0
69,42,Retinoic Acid,miR-100,0
5,325,Doxorubicin,miR-345,1
8,33,Trastuzumab,let-7b,0
57,168,FOLFOX Chemotherapy,miR-187*,0
33,319,Glucocorticoid,miR-339,0
39,387,Taxol,miR-4279,0
5,68,Doxorubicin,miR-124,1
63,280,Cyclosporin A,miR-30a,0
34,181,Sorafenib,miR-192,1
86,95,Arsenic trioxide,miR-1290,0
31,451,Chemotherapy,miR-4783,0
0,134,Cisplatin,miR-149,1
10,105,Paclitaxel,miR-133a,1
9,22,Fluorouracil,SLC25A25-AS1,1
40,615,Dexamethasone,miR-96-5p,0
37,6,Temozolomide,GAS5,0
50,515,PLX4720,miR-563,0
57,185,FOLFOX Chemotherapy,miR-193b,1
52,48,5-Fluorouracil,miR-106b,1
0,340,Cisplatin,miR-3651,1
21,166,Nutlin-3a,miR-186*,0
2,270,Dasatinib,miR-29b-2*,0
46,557,Vinblastine,miR-651,0
45,467,Camptothecin,miR-500b,0
92,388,histone deacetylase inhibitor,miR-4284,0
74,456,Letrozole,miR-487b,0
79,426,Ribavirin,miR-4655,0
108,451,Tomudex,miR-4783,0
5,33,Doxorubicin,let-7b,0
99,358,Euthyrox,miR-377,0
56,614,10-Hydroxycamptothecin,miR-96,0
13,327,Oxaliplatin,miR-34a,1
101,220,Arsenic Trioxide,miR-21,1
117,400,Hydroxyurea,miR-4467,0
13,155,Oxaliplatin,miR-181b,1
64,53,Vinorelbine,miR-10a ,1
6,56,Gefitinib,miR-1183,1
29,278,Verapamil,miR-302c*,1
14,157,Carboplatin,miR-181d,1
14,153,Carboplatin,miR-181a,1
1,354,Gemcitabine,miR-374a*,0
7,547,Tamoxifen,miR-628,1
39,595,Taxol,miR-885,0
22,25,Rapamycin,UCA1,1
65,166,Prednisone,miR-186*,0
13,94,Oxaliplatin,miR-129*,1
74,304,Letrozole,miR-3193,0
16,564,Docetaxel,miR-663,1
88,365,Selumetinib,miR-378g,0
47,198,Interferon-gamma,miR-199a-3p,0
5,308,Doxorubicin,miR-320,1
1,471,Gemcitabine,miR-503,1
36,16,Oxymatrine,MALAT1,1
3,17,Imatinib,MEG3,0
119,31,chemotherapy,hsa-1274A,0
67,340,Cyclophosphamide,miR-3651,0
34,185,Sorafenib,miR-193b,1
6,591,Gefitinib,miR-874,0
16,223,Docetaxel,miR-210,1
93,96,intensive induction chemotherapy based on cytarabine and idarubicine,miR-1293,0
18,129,Vincristine,miR-146a,1
92,508,histone deacetylase inhibitor,miR-542,0
5,477,Doxorubicin,miR-513a,1
66,33,Paroxetine,let-7b,0
75,263,Sunitinib,miR-296,1
83,66,Interferon-alpha,miR-1236,0
13,604,Oxaliplatin,miR-92a,1
73,560,Exemestane,miR-655,0
50,179,PLX4720,miR-1914*,0
18,258,Vincristine,miR-27a,1
29,159,Verapamil,miR-182*,1
65,114,Prednisone,miR-138-1*,1
1,355,Gemcitabine,miR-374b,1
10,234,Paclitaxel,miR-218,1
29,552,Verapamil,miR-639,1
9,63,Fluorouracil,miR-1229-5p,1
1,307,Gemcitabine,miR-32,1
29,132,Verapamil,miR-148a,1
5,197,Doxorubicin,miR-199a,1
0,441,Cisplatin,miR-4721,0
34,179,Sorafenib,miR-1914*,0
75,289,Sunitinib,miR-31,1
84,559,Mitomycin C,miR-654-5p,0
16,141,Docetaxel,miR-155,0
107,122,Raltitrexed,miR-143,0
44,365,PCI-24781,miR-378g,0
39,125,Taxol,miR-144-3p,0
31,74,Chemotherapy,miR-125b,1
43,256,Curcumin,miR-26b,0
55,74,Prednisolone,miR-125b,1
51,381,platinum-based doublet chemotherapy ,miR-424*,0
5,560,Doxorubicin,miR-655,1
92,285,histone deacetylase inhibitor,miR-30d,1
5,354,Doxorubicin,miR-374a*,1
73,372,Exemestane,miR-3960,0
13,200,Oxaliplatin,miR-199b,1
103,426,Carmustine,miR-4655,0
106,220,Pingyangmycin,miR-21,1
51,179,platinum-based doublet chemotherapy ,miR-1914*,0
64,323,Vinorelbine,miR-340,0
6,506,Gefitinib,miR-539,0
0,157,Cisplatin,miR-181d,1
110,241,Pemetrexed,miR-221,0
51,314,platinum-based doublet chemotherapy ,miR-328,1
52,450,5-Fluorouracil,miR-4758,1
78,121,Valproate,miR-142,1
16,213,Docetaxel,miR-204-5p,0
5,532,Doxorubicin,miR-592,1
0,32,Cisplatin,let-7a,1
104,220,Dibenziodolium,miR-21,1
30,544,epirubicin,miR-624*,0
65,272,Prednisone,miR-300,0
8,120,Trastuzumab,miR-141-3p,1
5,307,Doxorubicin,miR-32,1
52,15,5-Fluorouracil,MACC1-AS1,0
1,555,Gemcitabine,miR-647,1
102,222,Betulinic acid,miR-21-5p,0
38,337,Cetuximab,miR-363*,0
42,578,Erlotinib,miR-720,0
103,284,Carmustine,miR-30c,0
0,136,Cisplatin,miR-150,1
29,522,Verapamil,miR-582,1
116,482,5-fluorouracil,miR-517c,0
29,174,Verapamil,miR-190,1
56,104,10-Hydroxycamptothecin,miR-132,1
50,33,PLX4720,let-7b,1
0,246,Cisplatin,miR-224,1
52,274,5-Fluorouracil,miR-301b,1
42,142,Erlotinib,miR-155-5p,0
37,33,Temozolomide,let-7b,0
1,370,Gemcitabine,miR-3937,1
23,540,Sirolimus,miR-613,0
38,179,Cetuximab,miR-1914*,0
76,482,Platinum,miR-517c,0
96,388,Epirubicin hydrochloride,miR-4284,0
109,8,Lapatinib,H19,0
92,153,histone deacetylase inhibitor,miR-181a,1
95,87,SIOP treatment protocol,miR-128,0
18,180,Vincristine,miR-1915,1
22,0,Rapamycin,ANRIL,0
29,421,Verapamil,miR-455,1
37,257,Temozolomide,miR-275,0
1,620,Gemcitabine,miR-99b*,1
70,618,Rituximab,miR-99a-5p,1
119,133,chemotherapy,miR-148b,0
1,330,Gemcitabine,miR-34c,1
5,391,Doxorubicin,miR-429,1
0,151,Cisplatin,miR-17-92,1
53,617,Daunorubicin,miR-99a,1
92,336,histone deacetylase inhibitor,miR-363,0
93,153,intensive induction chemotherapy based on cytarabine and idarubicine,miR-181a,1
113,612,Dihydrotestosterone,miR-940,0
22,289,Rapamycin,miR-31,0
103,222,Carmustine,miR-21-5p,0
79,606,Ribavirin,miR-92a-2*,0
100,358,Teniposide,miR-377,0
0,598,Cisplatin,miR-888,0
94,183,Epirubicin HCl,miR-193a,1
108,560,Tomudex,miR-655,0
67,302,Cyclophosphamide,miR-3186,0
40,147,Dexamethasone,miR-16,1
67,101,Cyclophosphamide,miR-130a,0
104,179,Dibenziodolium,miR-1914*,0
5,277,Doxorubicin,miR-302c,1
27,165,Methotrexate,miR-186,1
10,531,Paclitaxel,miR-591,1
26,607,Bortezomib,miR-92b,1
40,322,Dexamethasone,miR-33b,0
5,585,Doxorubicin,miR-767,1
29,527,Verapamil,miR-588,1
9,559,Fluorouracil,miR-654-5p,1
3,580,Imatinib,miR-758,0
115,335,modified ALLIC BFM 2002 protocol,miR-3621,0
80,311,pegIFN/RBV therapy,miR-320c,0
43,25,Curcumin,UCA1,1
119,15,chemotherapy,MACC1-AS1,0
3,562,Imatinib,miR-660,1
83,293,Interferon-alpha,miR-3130,0
16,259,Docetaxel,miR-27b,1
3,225,Imatinib,miR-212,1
3,615,Imatinib,miR-96-5p,0
114,225,DAPT,miR-212,0
39,479,Taxol,miR-515,0
53,79,Daunorubicin,miR-1260b,0
56,257,10-Hydroxycamptothecin,miR-275,0
42,44,Erlotinib,miR-101,0
50,477,PLX4720,miR-513a,0
52,335,5-Fluorouracil,miR-3621,1
52,438,5-Fluorouracil,miR-4711,1
94,507,Epirubicin HCl,miR-541*,0
5,245,Doxorubicin,miR-223,1
91,266,Fludarabine,miR-29a,1
29,274,Verapamil,miR-301b,1
51,547,platinum-based doublet chemotherapy ,miR-628,1
10,167,Paclitaxel,miR-187,1
52,6,5-Fluorouracil,GAS5,0
80,445,pegIFN/RBV therapy,miR-4732,0
51,279,platinum-based doublet chemotherapy ,miR-3065,1
18,237,Vincristine,miR-22,1
19,148,Etoposide,miR-17,1
19,316,Etoposide,miR-331,0
7,346,Tamoxifen,miR-3687,0
90,287,Topotecan,miR-30e,0
31,202,Chemotherapy,miR-19a,1
39,217,Taxol,miR-20a-5p,0
55,374,Prednisolone,miR-410,0
57,317,FOLFOX Chemotherapy,miR-335,1
52,203,5-Fluorouracil,miR-19b,1
0,72,Cisplatin,miR-1258,1
0,212,Cisplatin,miR-204,1
34,302,Sorafenib,miR-3186,0
1,69,Gemcitabine,miR-1246,1
82,557,Cyclopamine,miR-651,0
24,254,Temsirolimus,miR-26a,0
5,534,Doxorubicin,miR-593*,1
5,229,Doxorubicin,miR-215,1
59,323,Vemurafenib,miR-340,0
49,129,Capecitabine,miR-146a,1
44,117,PCI-24781,miR-140-3p,0
76,101,Platinum,miR-130a,1
5,39,Doxorubicin,let-7g,1
72,193,Anastrozole,miR-197-3p,0
89,400,Staurosporine,miR-4467,0
38,259,Cetuximab,miR-27b,1
0,42,Cisplatin,miR-100,1
52,132,5-Fluorouracil,miR-148a,0
5,312,Doxorubicin,miR-320d,1
0,253,Cisplatin,miR-25*,1
5,520,Doxorubicin,miR-576,1
84,147,Mitomycin C,miR-16,1
81,319,Dichloroacetate,miR-339,0
18,246,Vincristine,miR-224,1
99,616,Euthyrox,miR-98,0
59,489,Vemurafenib,miR-519a,0
98,402,Leucovorin,miR-4478,0
16,118,Docetaxel,miR-141,1
80,340,pegIFN/RBV therapy,miR-3651,0
17,129,Adriamycin,miR-146a,1
19,328,Etoposide,miR-34a-5p,1
48,532,Epirubicin,miR-592,0
81,72,Dichloroacetate,miR-1258,0
29,596,Verapamil,miR-886,1
55,36,Prednisolone,let-7e,0
17,258,Adriamycin,miR-27a,1
52,508,5-Fluorouracil,miR-542,0
5,380,Doxorubicin,miR-424,1
27,524,Methotrexate,miR-585,0
1,445,Gemcitabine,miR-4732,1
12,297,Antioestrogens,miR-3173,0
33,14,Glucocorticoid,Lnc-VLDLR,0
9,250,Fluorouracil,miR-23b-3p,1
52,70,5-Fluorouracil,miR-1247,0
13,549,Oxaliplatin,miR-630,1
0,101,Cisplatin,miR-130a,1
77,40,Levetiracetam,let-7i,0
25,8,"1,25(OH)2D3",H19,1
0,118,Cisplatin,miR-141,1
52,444,5-Fluorouracil,miR-4725,1
0,258,Cisplatin,miR-27a,1
1,108,Gemcitabine,miR-1343,1
31,475,Chemotherapy,miR-5096,0
0,349,Cisplatin,miR-371,1
116,128,5-fluorouracil,miR-1469,0
0,346,Cisplatin,miR-3687,1
44,352,PCI-24781,miR-373*,0
73,214,Exemestane,miR-205,0
52,178,5-Fluorouracil,miR-1913,1
5,456,Doxorubicin,miR-487b,1
60,31,Crizotinib,hsa-1274A,0
50,509,PLX4720,miR-543,1
52,176,5-Fluorouracil,miR-191,1
59,186,Vemurafenib,miR-193b*,0
88,314,Selumetinib,miR-328,0
0,83,Cisplatin,miR-127,1
100,216,Teniposide,miR-20a,1
50,378,PLX4720,miR-422a,0
78,155,Valproate,miR-181b,0
18,114,Vincristine,miR-138-1*,1
71,307,Cytarabine,miR-32,1
46,39,Vinblastine,let-7g,0
16,336,Docetaxel,miR-363,1
5,574,Doxorubicin,miR-7-1*,1
52,423,5-Fluorouracil,miR-4638,1
9,132,Fluorouracil,miR-148a,0
10,236,Paclitaxel,miR-219-2,1
14,259,Carboplatin,miR-27b,1
66,293,Paroxetine,miR-3130,0
0,490,Cisplatin,miR-519b,1
82,331,Cyclopamine,miR-3607,0
102,114,Betulinic acid,miR-138-1*,0
75,154,Sunitinib,miR-181a*,1
54,77,L-asparaginase,miR-126*,1
5,508,Doxorubicin,miR-542,1
5,538,Doxorubicin,miR-606,1
29,325,Verapamil,miR-345,1
116,24,5-fluorouracil,TUG1,0
13,522,Oxaliplatin,miR-582,0
83,12,Interferon-alpha,LOC285194,0
52,175,5-Fluorouracil,miR-1908,1
52,385,5-Fluorouracil,miR-4258,1
14,186,Carboplatin,miR-193b*,1
92,315,histone deacetylase inhibitor,miR-330,0
92,507,histone deacetylase inhibitor,miR-541*,0
5,162,Doxorubicin,miR-183,1
31,256,Chemotherapy,miR-26b,1
71,232,Cytarabine,miR-216b,0
3,103,Imatinib,miR-130b,1
95,229,SIOP treatment protocol,miR-215,0
34,540,Sorafenib,miR-613,1
100,486,Teniposide,miR-518f,0
74,15,Letrozole,MACC1-AS1,0
52,419,5-Fluorouracil,miR-4535,1
54,42,L-asparaginase,miR-100,1
27,308,Methotrexate,miR-320,1
5,599,Doxorubicin,miR-892b,1
70,218,Rituximab,miR-20b,0
24,437,Temsirolimus,miR-4710,0
27,250,Methotrexate,miR-23b-3p,0
50,104,PLX4720,miR-132,1
0,239,Cisplatin,miR-22-3p,1
19,291,Etoposide,miR-3126,0
45,28,Camptothecin,linc-VLDLR,1
80,256,pegIFN/RBV therapy,miR-26b,0
17,243,Adriamycin,miR-222,1
57,456,FOLFOX Chemotherapy,miR-487b,0
33,540,Glucocorticoid,miR-613,0
59,69,Vemurafenib,miR-1246,0
48,213,Epirubicin,miR-204-5p,0
10,241,Paclitaxel,miR-221,1
7,455,Tamoxifen,miR-486,0
33,102,Glucocorticoid,miR-130a-3p,0
95,432,SIOP treatment protocol,miR-4685,0
10,595,Paclitaxel,miR-885,1
10,188,Paclitaxel,miR-195,1
21,283,Nutlin-3a,miR-30b*,0
71,105,Cytarabine,miR-133a,0
0,502,Cisplatin,miR-522,1
51,463,platinum-based doublet chemotherapy ,miR-497,1
45,327,Camptothecin,miR-34a,1
1,364,Gemcitabine,miR-378f,1
22,587,Rapamycin,miR-769,0
38,102,Cetuximab,miR-130a-3p,0
7,325,Tamoxifen,miR-345,1
115,498,modified ALLIC BFM 2002 protocol,miR-520d,0
65,494,Prednisone,miR-520,1
74,310,Letrozole,miR-320a,0
76,614,Platinum,miR-96,0
28,571,Pirarubicin,miR-6845-5p,1
77,259,Levetiracetam,miR-27b,0
89,561,Staurosporine,miR-658,0
5,144,Doxorubicin,miR-15a*,1
10,324,Paclitaxel,miR-342,1
0,422,Cisplatin,miR-455-3p,1
17,145,Adriamycin,miR-15b,0
29,504,Verapamil,miR-526b*,1
5,552,Doxorubicin,miR-639,1
13,573,Oxaliplatin,miR-7,1
34,14,Sorafenib,Lnc-VLDLR,1
68,441,Mafosfamide,miR-4721,0
28,231,Pirarubicin,miR-216a,0
2,301,Dasatinib,miR-3184,0
60,382,Crizotinib,miR-425,0
31,34,Chemotherapy,let-7c,0
51,271,platinum-based doublet chemotherapy ,miR-29c,1
40,21,Dexamethasone,ROR1-AS1,1
53,509,Daunorubicin,miR-543,0
9,259,Fluorouracil,miR-27b,1
52,88,5-Fluorouracil,miR-128-2,1
17,112,Adriamycin,miR-137,1
34,599,Sorafenib,miR-892b,0
92,54,histone deacetylase inhibitor,miR-10a*,0
110,237,Pemetrexed,miR-22,1
0,421,Cisplatin,miR-455,1
51,327,platinum-based doublet chemotherapy ,miR-34a,1
76,48,Platinum,miR-106b,0
7,457,Tamoxifen,miR-489,1
38,149,Cetuximab,miR-17*,1
30,330,epirubicin,miR-34c,0
52,434,5-Fluorouracil,miR-4689,1
52,160,5-Fluorouracil,miR-1825,1
103,618,Carmustine,miR-99a-5p,0
74,22,Letrozole,SLC25A25-AS1,0
5,339,Doxorubicin,miR-365,0
1,411,Gemcitabine,miR-450a,1
88,266,Selumetinib,miR-29a,0
52,183,5-Fluorouracil,miR-193a,1
1,137,Gemcitabine,miR-151,1
67,245,Cyclophosphamide,miR-223,0
53,211,Daunorubicin,miR-203,1
56,473,10-Hydroxycamptothecin,miR-506,1
52,591,5-Fluorouracil,miR-874,1
57,143,FOLFOX Chemotherapy,miR-15a,1
10,48,Paclitaxel,miR-106b,1
10,589,Paclitaxel,miR-802,1
52,614,5-Fluorouracil,miR-96,1
50,386,PLX4720,miR-4261,0
1,121,Gemcitabine,miR-142,1
9,488,Fluorouracil,miR-519,0
74,110,Letrozole,miR-135b,0
54,34,L-asparaginase,let-7c,1
52,224,5-Fluorouracil,miR-211,0
