fold,rna_idx,drug_idx,label,split
1,328,19,1,train
1,328,27,1,train
1,330,0,1,train
1,330,1,1,train
1,330,3,1,train
1,330,5,1,train
1,330,10,1,train
1,333,1,1,train
1,333,52,1,train
1,334,0,1,train
1,334,1,1,train
1,334,3,1,train
1,334,5,1,train
1,334,52,1,train
1,334,75,1,train
1,335,0,1,train
1,335,1,1,train
1,335,52,1,train
1,337,0,1,train
1,337,52,1,train
1,337,66,1,train
1,339,0,1,train
1,339,1,1,train
1,339,3,1,train
1,339,7,1,train
1,339,27,1,train
1,339,52,1,train
1,339,56,1,train
1,339,57,1,train
1,342,1,1,train
1,342,52,1,train
1,343,5,1,train
1,343,10,1,train
1,343,29,1,train
1,344,1,1,train
1,344,52,1,train
1,345,1,1,train
1,345,52,1,train
1,347,1,1,train
1,347,5,1,train
1,347,29,1,train
1,348,0,1,train
1,348,1,1,train
1,348,5,1,train
1,348,29,1,train
1,348,52,1,train
1,349,0,1,train
1,349,1,1,train
1,349,16,1,train
1,349,52,1,train
1,349,56,1,train
1,350,0,1,train
1,350,1,1,train
1,350,13,1,train
1,350,52,1,train
1,350,56,1,train
1,351,0,1,train
1,351,1,1,train
1,351,5,1,train
1,351,10,1,train
1,351,29,1,train
1,351,56,1,train
1,351,82,1,train
1,352,0,1,train
1,352,5,1,train
1,352,29,1,train
1,355,0,1,train
1,355,1,1,train
1,355,7,1,train
1,355,34,1,train
1,356,0,1,train
1,356,5,1,train
1,356,6,1,train
1,356,7,1,train
1,356,8,1,train
1,356,10,1,train
1,356,13,1,train
1,356,16,1,train
1,356,27,1,train
1,356,31,1,train
1,356,38,1,train
1,356,48,1,train
1,356,64,1,train
1,357,0,1,train
1,357,5,1,train
1,357,29,1,train
1,358,0,1,train
1,358,10,1,train
1,359,0,1,train
1,359,1,1,train
1,359,5,1,train
1,359,27,1,train
1,359,48,1,train
1,359,52,1,train
1,360,5,1,train
1,360,18,1,train
1,361,0,1,train
1,361,1,1,train
1,361,52,1,train
1,362,1,1,train
1,362,52,1,train
1,363,1,1,train
1,363,52,1,train
1,364,1,1,train
1,364,52,1,train
1,365,1,1,train
1,365,52,1,train
1,366,1,1,train
1,366,52,1,train
1,368,0,1,train
1,368,5,1,train
1,368,13,1,train
1,368,27,1,train
1,369,0,1,train
1,369,13,1,train
1,369,18,1,train
1,369,53,1,train
1,369,54,1,train
1,369,55,1,train
1,370,1,1,train
1,370,52,1,train
1,371,1,1,train
1,371,52,1,train
1,372,1,1,train
1,372,52,1,train
1,373,50,1,train
1,373,57,1,train
1,374,5,1,train
1,374,29,1,train
1,375,0,1,train
1,375,10,1,train
1,376,5,1,train
1,376,13,1,train
1,376,29,1,train
1,377,0,1,train
1,377,1,1,train
1,377,13,1,train
1,377,52,1,train
1,378,1,1,train
1,378,5,1,train
1,378,52,1,train
1,379,0,1,train
1,379,1,1,train
1,379,6,1,train
1,379,7,1,train
1,379,13,1,train
1,379,52,1,train
1,379,57,1,train
1,380,1,1,train
1,380,5,1,train
1,380,16,1,train
1,380,19,1,train
1,380,52,1,train
1,381,0,1,train
1,381,1,1,train
1,381,18,1,train
1,381,52,1,train
1,382,1,1,train
1,382,5,1,train
1,382,7,1,train
1,382,13,1,train
1,382,18,1,train
1,382,29,1,train
1,382,50,1,train
1,382,52,1,train
1,384,1,1,train
1,384,52,1,train
1,385,1,1,train
1,385,52,1,train
1,386,1,1,train
1,386,52,1,train
1,387,1,1,train
1,387,52,1,train
1,388,0,1,train
1,388,1,1,train
1,388,5,1,train
1,388,16,1,train
1,388,52,1,train
1,389,1,1,train
1,389,52,1,train
1,390,1,1,train
1,390,10,1,train
1,390,52,1,train
1,391,0,1,train
1,391,1,1,train
1,391,5,1,train
1,391,7,1,train
1,391,13,1,train
1,391,16,1,train
1,391,18,1,train
1,391,29,1,train
1,391,52,1,train
1,391,56,1,train
1,392,5,1,train
1,392,16,1,train
1,392,29,1,train
1,393,10,1,train
1,393,13,1,train
1,394,1,1,train
1,394,52,1,train
1,395,5,1,train
1,395,18,1,train
1,396,1,1,train
1,396,52,1,train
1,397,1,1,train
1,397,52,1,train
1,401,1,1,train
1,401,52,1,train
1,402,1,1,train
1,402,52,1,train
1,403,5,1,train
1,403,29,1,train
1,404,1,1,train
1,404,52,1,train
1,405,1,1,train
1,405,52,1,train
1,406,1,1,train
1,406,52,1,train
1,407,1,1,train
1,407,52,1,train
1,408,1,1,train
1,408,52,1,train
1,409,7,1,train
1,409,51,1,train
1,410,1,1,train
1,410,52,1,train
1,412,0,1,train
1,412,5,1,train
1,412,16,1,train
1,412,17,1,train
1,412,29,1,train
1,412,38,1,train
1,412,46,1,train
1,412,48,1,train
1,412,57,1,train
1,412,117,1,train
1,413,1,1,train
1,413,52,1,train
1,415,1,1,train
1,415,52,1,train
1,416,1,1,train
1,416,5,1,train
1,416,29,1,train
1,417,1,1,train
1,417,52,1,train
1,418,1,1,train
1,418,52,1,train
1,419,1,1,train
1,419,52,1,train
1,420,1,1,train
1,420,5,1,train
1,420,16,1,train
1,420,29,1,train
1,420,52,1,train
1,421,0,1,train
1,421,5,1,train
1,421,16,1,train
1,421,27,1,train
1,421,29,1,train
1,422,0,1,train
1,422,1,1,train
1,422,16,1,train
1,423,1,1,train
1,423,52,1,train
1,424,1,1,train
1,424,52,1,train
1,425,1,1,train
1,425,52,1,train
1,427,1,1,train
1,427,52,1,train
1,428,1,1,train
1,428,52,1,train
1,429,1,1,train
1,429,52,1,train
1,430,1,1,train
1,430,52,1,train
1,432,1,1,train
1,432,52,1,train
1,433,1,1,train
1,433,52,1,train
1,434,1,1,train
1,434,52,1,train
1,435,1,1,train
1,435,52,1,train
1,436,1,1,train
1,436,52,1,train
1,437,1,1,train
1,437,52,1,train
1,439,1,1,train
1,439,10,1,train
1,439,52,1,train
1,440,1,1,train
1,440,52,1,train
1,443,1,1,train
1,443,52,1,train
1,444,1,1,train
1,444,52,1,train
1,445,1,1,train
1,445,52,1,train
1,446,1,1,train
1,446,52,1,train
1,447,1,1,train
1,447,52,1,train
1,448,1,1,train
1,448,52,1,train
1,449,1,1,train
1,449,52,1,train
1,450,1,1,train
1,450,52,1,train
1,451,1,1,train
1,451,52,1,train
1,452,1,1,train
1,452,52,1,train
1,454,0,1,train
1,454,5,1,train
1,454,29,1,train
1,454,66,1,train
1,454,91,1,train
1,455,0,1,train
1,455,1,1,train
1,455,3,1,train
1,455,5,1,train
1,455,52,1,train
1,455,66,1,train
1,457,0,1,train
1,457,5,1,train
1,457,7,1,train
1,458,10,1,train
1,458,50,1,train
1,459,0,1,train
1,459,5,1,train
1,459,29,1,train
1,460,1,1,train
1,460,5,1,train
1,460,18,1,train
1,460,34,1,train
1,461,0,1,train
1,461,17,1,train
1,461,19,1,train
1,461,76,1,train
1,462,5,1,train
1,462,29,1,train
1,464,5,1,train
1,464,29,1,train
1,465,5,1,train
1,465,16,1,train
1,465,66,1,train
1,466,1,1,train
1,466,51,1,train
1,466,52,1,train
1,467,1,1,train
1,467,52,1,train
1,468,0,1,train
1,468,5,1,train
1,468,18,1,train
1,468,52,1,train
1,468,57,1,train
1,468,66,1,train
1,470,5,1,train
1,470,29,1,train
1,470,37,1,train
1,470,57,1,train
1,470,66,1,train
1,471,0,1,train
1,471,1,1,train
1,471,9,1,train
1,471,52,1,train
1,472,5,1,train
1,472,27,1,train
1,472,29,1,train
1,473,56,1,train
1,473,111,1,train
1,474,0,1,train
1,474,5,1,train
1,474,29,1,train
1,475,0,1,train
1,475,5,1,train
1,475,18,1,train
1,475,52,1,train
1,476,0,1,train
1,476,7,1,train
1,477,1,1,train
1,477,5,1,train
1,477,10,1,train
1,477,13,1,train
1,478,0,1,train
1,478,5,1,train
1,478,29,1,train
1,479,0,1,train
1,479,1,1,train
1,479,7,1,train
1,479,90,1,train
1,480,0,1,train
1,480,5,1,train
1,480,29,1,train
1,481,0,1,train
1,481,5,1,train
1,481,29,1,train
1,482,0,1,train
1,482,5,1,train
1,482,7,1,train
1,482,29,1,train
1,482,64,1,train
1,483,0,1,train
1,483,7,1,train
1,484,0,1,train
1,484,7,1,train
1,485,7,1,train
1,485,64,1,train
1,487,0,1,train
1,487,52,1,train
1,489,0,1,train
1,489,7,1,train
1,491,0,1,train
1,491,7,1,train
1,491,64,1,train
1,492,0,1,train
1,492,1,1,train
1,492,7,1,train
1,493,0,1,train
1,493,52,1,train
1,493,64,1,train
1,494,5,1,train
1,494,7,1,train
1,494,18,1,train
1,494,65,1,train
1,495,0,1,train
1,495,5,1,train
1,495,29,1,train
1,495,52,1,train
1,496,0,1,train
1,496,5,1,train
1,496,7,1,train
1,496,29,1,train
1,497,0,1,train
1,497,5,1,train
1,497,29,1,train
1,498,5,1,train
1,498,29,1,train
1,499,0,1,train
1,499,52,1,train
1,500,0,1,train
1,500,5,1,train
1,500,9,1,train
1,500,10,1,train
1,500,13,1,train
1,500,29,1,train
1,501,0,1,train
1,501,5,1,train
1,501,7,1,train
1,501,10,1,train
1,501,29,1,train
1,502,0,1,train
1,502,7,1,train
1,504,5,1,train
1,504,29,1,train
1,505,0,1,train
1,505,1,1,train
1,505,3,1,train
1,505,5,1,train
1,505,18,1,train
1,505,29,1,train
1,505,52,1,train
1,505,93,1,train
1,507,0,1,train
1,507,5,1,train
1,507,29,1,train
1,508,1,1,train
1,508,5,1,train
1,508,29,1,train
1,509,50,1,train
1,509,57,1,train
1,510,5,1,train
1,510,29,1,train
1,511,5,1,train
1,511,29,1,train
1,511,34,1,train
1,512,7,1,train
1,512,13,1,train
1,513,5,1,train
1,513,29,1,train
1,514,5,1,train
1,514,29,1,train
1,516,5,1,train
1,516,29,1,train
1,517,5,1,train
1,517,29,1,train
1,518,5,1,train
1,518,29,1,train
1,519,5,1,train
1,519,120,1,train
1,520,5,1,train
1,520,13,1,train
1,520,29,1,train
1,521,5,1,train
1,521,29,1,train
1,522,5,1,train
1,522,29,1,train
1,522,64,1,train
1,523,0,1,train
1,523,1,1,train
1,523,5,1,train
1,523,13,1,train
1,523,52,1,train
1,525,5,1,train
1,525,29,1,train
1,525,64,1,train
1,526,5,1,train
1,526,29,1,train
1,526,52,1,train
1,528,5,1,train
1,528,29,1,train
1,529,0,1,train
1,529,1,1,train
1,529,5,1,train
1,529,29,1,train
1,529,52,1,train
1,531,5,1,train
1,531,10,1,train
1,531,13,1,train
1,531,29,1,train
1,533,1,1,train
1,533,52,1,train
1,535,0,1,train
1,535,16,1,train
1,535,51,1,train
1,536,0,1,train
1,536,5,1,train
1,536,13,1,train
1,536,29,1,train
1,537,5,1,train
1,537,29,1,train
1,538,5,1,train
1,538,29,1,train
1,539,1,1,train
1,539,18,1,train
1,541,1,1,train
1,541,52,1,train
1,543,13,1,train
1,543,52,1,train
1,544,1,1,train
1,544,52,1,train
1,546,1,1,train
1,546,52,1,train
1,547,7,1,train
1,547,51,1,train
1,547,75,1,train
1,548,1,1,train
1,548,5,1,train
1,548,18,1,train
1,548,29,1,train
1,548,52,1,train
1,548,53,1,train
1,548,54,1,train
1,548,55,1,train
1,548,66,1,train
1,549,0,1,train
1,549,6,1,train
1,549,13,1,train
1,550,0,1,train
1,550,5,1,train
1,550,29,1,train
1,551,0,1,train
1,551,13,1,train
1,551,18,1,train
1,551,26,1,train
1,555,1,1,train
1,555,10,1,train
1,556,5,1,train
1,556,29,1,train
1,557,5,1,train
1,557,29,1,train
1,558,5,1,train
1,558,29,1,train
1,558,57,1,train
1,558,79,1,train
1,558,80,1,train
1,559,0,1,train
1,559,9,1,train
1,559,10,1,train
1,560,5,1,train
1,560,29,1,train
1,561,1,1,train
1,561,52,1,train
1,562,1,1,train
1,562,3,1,train
1,562,5,1,train
1,562,6,1,train
1,562,13,1,train
1,562,29,1,train
1,562,50,1,train
1,562,52,1,train
1,562,57,1,train
1,563,5,1,train
1,563,29,1,train
1,564,0,1,train
1,564,1,1,train
1,564,10,1,train
1,564,16,1,train
1,564,52,1,train
1,564,67,1,train
1,566,1,1,train
1,566,52,1,train
1,567,1,1,train
1,567,52,1,train
1,567,66,1,train
1,568,1,1,train
1,568,13,1,train
1,568,52,1,train
1,569,1,1,train
1,569,52,1,train
1,570,9,1,train
1,570,13,1,train
1,570,28,1,train
1,571,9,1,train
1,571,13,1,train
1,571,28,1,train
1,572,9,1,train
1,572,13,1,train
1,572,28,1,train
1,573,0,1,train
1,573,1,1,train
1,573,7,1,train
1,573,13,1,train
1,573,52,1,train
1,574,5,1,train
1,574,29,1,train
1,575,0,1,train
1,575,13,1,train
1,578,1,1,train
1,578,52,1,train
1,578,57,1,train
1,579,0,1,train
1,579,6,1,train
1,579,7,1,train
1,580,5,1,train
1,580,29,1,train
1,582,1,1,train
1,582,6,1,train
1,582,26,1,train
1,582,52,1,train
1,583,1,1,train
1,583,5,1,train
1,583,13,1,train
1,583,29,1,train
1,584,0,1,train
1,584,1,1,train
1,584,5,1,train
1,584,6,1,train
1,584,18,1,train
1,584,52,1,train
1,586,10,1,train
1,586,38,1,train
1,587,5,1,train
1,587,7,1,train
1,587,10,1,train
1,587,29,1,train
1,588,0,1,train
1,588,10,1,train
1,588,38,1,train
1,589,5,1,train
1,589,10,1,train
1,590,6,1,train
1,590,7,1,train
1,593,0,1,train
1,593,5,1,train
1,593,13,1,train
1,593,29,1,train
1,594,0,1,train
1,594,5,1,train
1,594,18,1,train
1,594,52,1,train
1,595,1,1,train
1,595,5,1,train
1,595,10,1,train
1,596,0,1,train
1,596,5,1,train
1,596,29,1,train
1,597,1,1,train
1,597,52,1,train
1,598,5,1,train
1,598,29,1,train
1,599,5,1,train
1,599,13,1,train
1,600,0,1,train
1,600,5,1,train
1,600,10,1,train
1,600,18,1,train
1,600,19,1,train
1,600,37,1,train
1,600,53,1,train
1,600,54,1,train
1,600,55,1,train
1,601,5,1,train
1,601,10,1,train
1,602,5,1,train
1,602,10,1,train
1,603,0,1,train
1,603,10,1,train
1,604,0,1,train
1,604,5,1,train
1,604,6,1,train
1,604,13,1,train
1,604,29,1,train
1,604,52,1,train
1,605,0,1,train
1,605,50,1,train
1,606,0,1,train
1,606,14,1,train
1,607,0,1,train
1,607,1,1,train
1,607,18,1,train
1,607,26,1,train
1,607,52,1,train
1,610,0,1,train
1,610,5,1,train
1,610,7,1,train
1,611,9,1,train
1,611,13,1,train
1,611,26,1,train
1,612,1,1,train
1,612,52,1,train
1,613,32,1,train
1,613,75,1,train
1,614,0,1,train
1,614,5,1,train
1,614,7,1,train
1,614,10,1,train
1,614,29,1,train
1,614,50,1,train
1,614,52,1,train
1,615,9,1,train
1,615,13,1,train
1,616,0,1,train
1,616,1,1,train
1,616,5,1,train
1,616,16,1,train
1,616,52,1,train
1,616,56,1,train
1,619,0,1,train
1,619,1,1,train
1,619,5,1,train
1,619,7,1,train
1,619,13,1,train
1,619,16,1,train
1,620,1,1,train
1,620,7,1,train
1,620,38,1,train
1,621,5,1,train
1,621,18,1,train
1,621,65,1,train
1,239,5,0,train
1,75,16,0,train
1,328,96,0,train
1,575,10,0,train
1,328,17,0,train
1,102,30,0,train
1,150,59,0,train
1,575,16,0,train
1,8,16,0,train
1,615,16,0,train
1,328,116,0,train
1,339,5,0,train
1,34,42,0,train
1,328,42,0,train
1,33,1,0,train
1,599,34,0,train
1,615,52,0,train
1,43,39,0,train
1,199,37,0,train
1,40,10,0,train
1,222,43,0,train
1,120,14,0,train
1,75,39,0,train
1,120,7,0,train
1,125,116,0,train
1,116,0,0,train
1,250,53,0,train
1,606,59,0,train
1,499,75,0,train
1,12,116,0,train
1,179,49,0,train
1,142,13,0,train
1,359,116,0,train
1,575,19,0,train
1,34,39,0,train
1,35,6,0,train
1,125,9,0,train
1,149,39,0,train
1,34,6,0,train
1,190,13,0,train
1,43,16,0,train
1,323,3,0,train
1,415,3,0,train
1,43,20,0,train
1,33,5,0,train
1,102,10,0,train
1,36,39,0,train
1,102,13,0,train
1,102,94,0,train
1,250,27,0,train
1,120,51,0,train
1,250,116,0,train
1,17,3,0,train
1,328,52,0,train
1,33,9,0,train
1,40,7,0,train
1,615,6,0,train
1,245,3,0,train
1,239,116,0,train
1,20,37,0,train
1,199,10,0,train
1,33,37,0,train
1,328,9,0,train
1,33,10,0,train
1,125,1,0,train
1,40,13,0,train
1,43,6,0,train
1,193,18,0,train
1,328,16,0,train
1,339,17,0,train
1,250,67,0,train
1,156,52,0,train
1,568,0,0,train
1,606,5,0,train
1,575,18,0,train
1,328,30,0,train
1,222,18,0,train
1,34,10,0,train
1,217,10,0,train
1,149,42,0,train
1,575,17,0,train
1,36,17,0,train
1,17,17,0,train
1,43,29,0,train
1,239,9,0,train
1,190,59,0,train
1,360,34,0,train
1,33,97,0,train
1,190,7,0,train
1,328,48,0,train
1,125,17,0,train
1,102,59,0,train
1,75,0,0,train
1,156,116,0,train
1,222,26,0,train
1,34,16,0,train
1,149,3,0,train
1,75,9,0,train
1,8,64,0,train
1,190,111,0,train
1,313,17,0,train
1,422,10,0,train
1,328,45,0,train
1,380,0,0,train
1,126,3,0,train
1,328,13,0,train
1,575,5,0,train
1,179,76,0,train
1,43,27,0,train
1,17,116,0,train
1,12,37,0,train
1,125,3,0,train
1,193,5,0,train
1,75,13,0,train
1,17,67,0,train
1,217,59,0,train
1,149,7,0,train
1,75,10,0,train
1,250,17,0,train
1,34,66,0,train
1,217,17,0,train
1,16,7,0,train
1,328,34,0,train
1,508,19,0,train
1,75,52,0,train
1,33,30,0,train
1,575,9,0,train
1,43,10,0,train
1,54,37,0,train
1,142,26,0,train
1,508,0,0,train
1,150,39,0,train
1,198,59,0,train
1,35,13,0,train
1,217,7,0,train
1,61,0,0,train
1,102,3,0,train
1,214,34,0,train
1,239,39,0,train
1,360,9,0,train
1,35,5,0,train
1,471,116,0,train
1,170,3,0,train
1,360,1,0,train
1,615,71,0,train
1,575,97,0,train
1,149,34,0,train
1,193,16,0,train
1,149,0,0,train
1,222,71,0,train
1,120,18,0,train
1,559,39,0,train
1,33,3,0,train
1,179,51,0,train
1,34,37,0,train
1,377,7,0,train
1,575,34,0,train
1,199,34,0,train
1,575,40,0,train
1,313,5,0,train
1,36,59,0,train
1,199,17,0,train
1,217,34,0,train
1,36,9,0,train
1,575,39,0,train
1,360,52,0,train
1,359,34,0,train
1,575,116,0,train
1,508,8,0,train
1,328,37,0,train
1,120,6,0,train
1,217,37,0,train
1,319,3,0,train
1,191,34,0,train
1,193,52,0,train
1,171,59,0,train
1,125,37,0,train
1,35,10,0,train
1,575,52,0,train
1,33,18,0,train
1,582,0,0,train
1,250,18,0,train
1,9,13,0,train
1,115,0,0,train
1,328,26,0,train
1,75,3,0,train
1,575,6,0,train
1,15,0,0,train
1,125,39,0,train
1,17,9,0,train
1,239,8,0,train
1,33,66,0,train
1,17,64,0,train
1,117,116,0,train
1,8,1,0,train
1,380,116,0,train
1,120,42,0,train
1,328,10,0,train
1,359,9,0,train
1,472,7,0,train
1,102,37,0,train
1,36,18,0,train
1,328,6,0,train
1,17,5,0,train
1,250,5,0,train
1,422,11,0,train
1,36,6,0,train
1,12,39,0,train
1,199,9,0,train
1,239,52,0,train
1,134,116,0,train
1,150,7,0,train
1,217,27,0,train
1,33,39,0,train
1,102,26,0,train
1,193,64,0,train
1,26,39,0,train
1,149,26,0,train
1,222,102,0,train
1,36,116,0,train
1,17,52,0,train
1,181,7,0,train
1,179,13,0,train
1,584,66,0,train
1,150,26,0,train
1,43,40,0,train
1,193,116,0,train
1,35,39,0,train
1,17,13,0,train
1,75,7,0,train
1,13,1,0,train
1,217,39,0,train
1,149,10,0,train
1,40,39,0,train
1,36,10,0,train
1,287,7,0,train
1,508,65,0,train
1,102,18,0,train
1,0,37,0,train
1,559,38,0,train
1,149,59,0,train
1,125,5,0,train
1,575,59,0,train
1,102,96,0,train
1,250,52,0,train
1,120,38,0,train
1,575,56,0,train
1,40,29,0,train
1,142,3,0,train
1,575,38,0,train
1,193,42,0,train
1,199,116,0,train
1,34,1,0,train
1,575,37,0,train
1,33,7,0,train
1,190,56,0,train
1,328,18,0,train
1,43,64,0,train
1,615,3,0,train
1,328,39,0,train
1,188,7,0,train
1,125,52,0,train
1,606,17,0,train
1,217,0,0,train
1,150,34,0,train
1,5,109,0,train
1,4,13,0,train
1,499,9,0,train
1,150,3,0,train
1,199,70,0,train
1,328,59,0,train
1,250,64,0,train
1,142,42,0,train
1,120,55,0,train
1,33,17,0,train
1,289,7,0,train
1,575,111,0,train
1,508,18,0,train
1,199,52,0,train
1,339,13,0,train
1,193,9,0,train
1,150,0,0,train
1,117,13,0,train
1,125,10,0,train
1,217,26,0,train
1,25,109,0,train
1,120,76,0,train
1,422,59,0,train
1,102,39,0,train
1,199,16,0,train
1,8,109,0,train
1,250,75,0,train
1,142,27,0,train
1,191,0,0,train
1,12,10,0,train
1,40,6,0,train
1,75,116,0,train
1,142,75,0,train
1,380,9,0,train
1,328,94,0,train
1,33,96,0,train
1,422,39,0,train
1,17,10,0,train
1,17,39,0,train
1,250,1,0,train
1,102,48,0,train
1,199,5,0,train
1,125,13,0,train
1,360,116,0,train
1,26,10,0,train
1,179,34,0,train
1,193,26,0,train
1,12,52,0,train
1,199,18,0,train
1,54,0,0,train
1,142,97,0,train
1,17,18,0,train
1,8,60,0,train
1,102,16,0,train
1,217,14,0,train
1,239,13,0,train
1,36,29,0,train
1,499,116,0,train
1,43,7,0,train
1,35,17,0,train
1,33,94,0,train
1,117,9,0,train
1,34,13,0,train
1,33,48,0,train
1,328,84,0,train
1,106,34,0,train
1,193,75,0,train
1,583,0,0,train
1,275,0,0,train
1,199,39,0,train
1,606,43,0,train
1,117,52,0,train
1,615,116,0,train
1,33,116,0,train
1,199,27,0,train
1,282,65,0,train
1,416,119,0,train
1,267,51,0,train
1,201,37,0,train
1,473,15,0,train
1,345,60,0,train
1,269,114,0,train
1,105,39,0,train
1,1,60,0,train
1,241,19,0,train
1,525,24,0,train
1,258,99,0,train
1,214,88,0,train
1,185,95,0,train
1,380,47,0,train
1,483,23,0,train
1,364,117,0,train
1,471,55,0,train
1,364,49,0,train
1,5,66,0,train
1,513,28,0,train
1,154,95,0,train
1,528,105,0,train
1,363,81,0,train
1,388,32,0,train
1,256,108,0,train
1,312,96,0,train
1,91,78,0,train
1,590,56,0,train
1,116,51,0,train
1,319,32,0,train
1,462,59,0,train
1,142,107,0,train
1,186,40,0,train
1,452,49,0,train
1,258,9,0,train
1,465,120,0,train
1,498,71,0,train
1,120,99,0,train
1,403,9,0,train
1,514,71,0,train
1,507,27,0,train
1,175,47,0,train
1,419,34,0,train
1,167,110,0,train
1,480,103,0,train
1,395,88,0,train
1,476,46,0,train
1,328,99,0,train
1,526,38,0,train
1,171,31,0,train
1,154,68,0,train
1,352,55,0,train
1,159,52,0,train
1,219,49,0,train
1,583,82,0,train
1,348,113,0,train
1,219,58,0,train
1,236,15,0,train
1,9,39,0,train
1,262,3,0,train
1,435,36,0,train
1,510,62,0,train
1,443,92,0,train
1,380,43,0,train
1,219,74,0,train
1,587,71,0,train
1,443,82,0,train
1,561,100,0,train
1,477,9,0,train
1,156,30,0,train
1,594,47,0,train
1,111,55,0,train
1,357,54,0,train
1,481,96,0,train
1,271,69,0,train
1,537,19,0,train
1,445,29,0,train
1,371,11,0,train
1,322,37,0,train
1,593,55,0,train
1,94,81,0,train
1,275,111,0,train
1,46,4,0,train
1,103,105,0,train
1,79,73,0,train
1,425,104,0,train
1,620,90,0,train
1,96,120,0,train
1,37,40,0,train
1,88,41,0,train
1,491,26,0,train
1,457,73,0,train
1,309,2,0,train
1,18,110,0,train
1,322,58,0,train
1,44,42,0,train
1,470,9,0,train
1,595,81,0,train
1,160,37,0,train
1,616,41,0,train
1,209,46,0,train
1,197,47,0,train
1,182,97,0,train
1,446,42,0,train
1,93,54,0,train
1,386,3,0,train
1,291,109,0,train
1,437,49,0,train
1,147,44,0,train
1,139,47,0,train
1,117,36,0,train
1,200,68,0,train
1,600,1,0,train
1,326,6,0,train
1,191,108,0,train
1,13,66,0,train
1,489,36,0,train
1,614,53,0,train
1,211,28,0,train
1,601,8,0,train
1,22,14,0,train
1,339,42,0,train
1,134,72,0,train
1,377,98,0,train
1,169,119,0,train
1,293,56,0,train
1,596,67,0,train
1,91,95,0,train
1,25,83,0,train
1,548,62,0,train
1,271,113,0,train
1,333,74,0,train
1,510,108,0,train
1,549,16,0,train
1,67,91,0,train
1,99,4,0,train
1,473,34,0,train
1,230,54,0,train
1,285,12,0,train
1,568,119,0,train
1,71,107,0,train
1,258,113,0,train
1,379,41,0,train
1,80,73,0,train
1,379,12,0,train
1,92,81,0,train
1,32,6,0,train
1,509,38,0,train
1,4,107,0,train
1,113,21,0,train
1,36,104,0,train
1,385,84,0,train
1,392,25,0,train
1,260,94,0,train
1,485,63,0,train
1,45,89,0,train
1,144,53,0,train
1,595,2,0,train
1,152,116,0,train
1,317,63,0,train
1,418,25,0,train
1,250,2,0,train
1,454,40,0,train
1,18,51,0,train
1,269,18,0,train
1,220,58,0,train
1,103,11,0,train
1,502,88,0,train
1,240,75,0,train
1,467,22,0,train
1,435,65,0,train
1,450,19,0,train
1,15,49,0,train
1,544,22,0,train
1,295,29,0,train
1,555,115,0,train
1,439,59,0,train
1,487,33,0,train
1,138,29,0,train
1,514,91,0,train
1,368,73,0,train
1,13,55,0,train
1,356,70,0,train
1,526,18,0,train
1,434,25,0,train
1,522,27,0,train
1,516,110,0,train
1,99,77,0,train
1,170,62,0,train
1,58,28,0,train
1,285,69,0,train
1,318,33,0,train
1,306,73,0,train
1,594,9,0,train
1,560,0,0,train
1,111,71,0,train
1,408,9,0,train
1,173,43,0,train
1,223,95,0,train
1,482,63,0,train
1,567,31,0,train
1,287,10,0,train
1,226,102,0,train
1,51,115,0,train
1,262,109,0,train
1,164,111,0,train
1,79,107,0,train
1,448,84,0,train
1,419,72,0,train
1,603,32,0,train
1,305,2,0,train
1,478,105,0,train
1,616,76,0,train
1,106,18,0,train
1,309,45,0,train
1,566,64,0,train
1,245,93,0,train
1,89,75,0,train
1,536,73,0,train
1,229,68,0,train
1,181,110,0,train
1,61,114,0,train
1,403,84,0,train
1,501,107,0,train
1,337,73,0,train
1,544,39,0,train
1,415,13,0,train
1,239,107,0,train
1,130,4,0,train
1,189,37,0,train
1,46,31,0,train
1,102,80,0,train
1,240,60,0,train
1,475,86,0,train
1,448,103,0,train
1,510,84,0,train
1,596,82,0,train
1,377,96,0,train
1,436,10,0,train
1,473,72,0,train
1,379,83,0,train
1,335,26,0,train
1,200,93,0,train
1,621,64,0,train
