fold,rna_idx,drug_idx,label,split
1,369,55,1,train
1,370,1,1,train
1,370,52,1,train
1,371,1,1,train
1,371,52,1,train
1,372,1,1,train
1,372,52,1,train
1,373,50,1,train
1,373,57,1,train
1,374,5,1,train
1,374,29,1,train
1,375,0,1,train
1,375,10,1,train
1,376,5,1,train
1,376,13,1,train
1,376,29,1,train
1,377,0,1,train
1,377,1,1,train
1,377,13,1,train
1,377,52,1,train
1,378,1,1,train
1,378,5,1,train
1,378,52,1,train
1,379,0,1,train
1,379,1,1,train
1,379,7,1,train
1,379,13,1,train
1,379,52,1,train
1,379,57,1,train
1,380,1,1,train
1,380,5,1,train
1,380,16,1,train
1,380,19,1,train
1,380,52,1,train
1,381,0,1,train
1,381,1,1,train
1,381,18,1,train
1,381,52,1,train
1,382,1,1,train
1,382,5,1,train
1,382,7,1,train
1,382,13,1,train
1,382,18,1,train
1,382,29,1,train
1,382,50,1,train
1,382,52,1,train
1,384,1,1,train
1,384,52,1,train
1,385,1,1,train
1,385,52,1,train
1,386,1,1,train
1,386,52,1,train
1,387,1,1,train
1,387,52,1,train
1,388,0,1,train
1,388,1,1,train
1,388,5,1,train
1,388,16,1,train
1,388,52,1,train
1,389,1,1,train
1,389,52,1,train
1,390,1,1,train
1,390,10,1,train
1,390,52,1,train
1,391,0,1,train
1,391,1,1,train
1,391,5,1,train
1,391,7,1,train
1,391,13,1,train
1,391,16,1,train
1,391,18,1,train
1,391,29,1,train
1,391,52,1,train
1,391,56,1,train
1,392,5,1,train
1,392,16,1,train
1,392,29,1,train
1,393,10,1,train
1,393,13,1,train
1,394,1,1,train
1,394,52,1,train
1,395,5,1,train
1,395,18,1,train
1,396,1,1,train
1,396,52,1,train
1,397,1,1,train
1,397,52,1,train
1,401,1,1,train
1,401,52,1,train
1,402,1,1,train
1,402,52,1,train
1,403,5,1,train
1,403,29,1,train
1,404,1,1,train
1,404,52,1,train
1,405,1,1,train
1,405,52,1,train
1,406,1,1,train
1,406,52,1,train
1,407,1,1,train
1,407,52,1,train
1,408,1,1,train
1,408,52,1,train
1,409,7,1,train
1,409,51,1,train
1,410,1,1,train
1,410,52,1,train
1,412,0,1,train
1,412,5,1,train
1,412,16,1,train
1,412,17,1,train
1,412,29,1,train
1,412,38,1,train
1,412,46,1,train
1,412,48,1,train
1,412,57,1,train
1,412,117,1,train
1,413,1,1,train
1,413,52,1,train
1,415,1,1,train
1,415,52,1,train
1,416,1,1,train
1,416,5,1,train
1,416,29,1,train
1,417,1,1,train
1,417,52,1,train
1,418,1,1,train
1,418,52,1,train
1,419,1,1,train
1,419,52,1,train
1,420,1,1,train
1,420,5,1,train
1,420,16,1,train
1,420,29,1,train
1,420,52,1,train
1,421,0,1,train
1,421,5,1,train
1,421,16,1,train
1,421,27,1,train
1,421,29,1,train
1,422,0,1,train
1,422,1,1,train
1,422,16,1,train
1,423,1,1,train
1,423,52,1,train
1,424,1,1,train
1,424,52,1,train
1,425,1,1,train
1,425,52,1,train
1,427,1,1,train
1,427,52,1,train
1,428,1,1,train
1,428,52,1,train
1,429,1,1,train
1,429,52,1,train
1,430,1,1,train
1,430,52,1,train
1,432,1,1,train
1,432,52,1,train
1,433,1,1,train
1,433,52,1,train
1,434,1,1,train
1,434,52,1,train
1,435,1,1,train
1,435,52,1,train
1,436,1,1,train
1,436,52,1,train
1,437,1,1,train
1,437,52,1,train
1,439,1,1,train
1,439,10,1,train
1,439,52,1,train
1,440,1,1,train
1,440,52,1,train
1,443,1,1,train
1,443,52,1,train
1,444,1,1,train
1,444,52,1,train
1,445,1,1,train
1,445,52,1,train
1,446,1,1,train
1,446,52,1,train
1,447,1,1,train
1,447,52,1,train
1,448,1,1,train
1,448,52,1,train
1,449,1,1,train
1,449,52,1,train
1,450,1,1,train
1,450,52,1,train
1,451,1,1,train
1,451,52,1,train
1,452,1,1,train
1,452,52,1,train
1,454,0,1,train
1,454,5,1,train
1,454,29,1,train
1,455,0,1,train
1,455,1,1,train
1,455,5,1,train
1,455,52,1,train
1,457,0,1,train
1,457,5,1,train
1,457,7,1,train
1,458,10,1,train
1,458,50,1,train
1,459,0,1,train
1,459,5,1,train
1,459,29,1,train
1,460,1,1,train
1,460,5,1,train
1,460,18,1,train
1,460,34,1,train
1,461,0,1,train
1,461,17,1,train
1,461,19,1,train
1,461,76,1,train
1,462,5,1,train
1,462,29,1,train
1,464,5,1,train
1,464,29,1,train
1,465,5,1,train
1,465,16,1,train
1,466,1,1,train
1,466,51,1,train
1,466,52,1,train
1,467,1,1,train
1,467,52,1,train
1,468,0,1,train
1,468,5,1,train
1,468,18,1,train
1,468,52,1,train
1,468,57,1,train
1,470,5,1,train
1,470,29,1,train
1,470,37,1,train
1,470,57,1,train
1,471,0,1,train
1,471,1,1,train
1,471,9,1,train
1,471,52,1,train
1,472,5,1,train
1,472,27,1,train
1,472,29,1,train
1,473,56,1,train
1,473,111,1,train
1,474,0,1,train
1,474,5,1,train
1,474,29,1,train
1,475,0,1,train
1,475,5,1,train
1,475,18,1,train
1,475,52,1,train
1,476,0,1,train
1,476,7,1,train
1,477,1,1,train
1,477,5,1,train
1,477,10,1,train
1,477,13,1,train
1,478,0,1,train
1,478,5,1,train
1,478,29,1,train
1,479,0,1,train
1,479,1,1,train
1,479,7,1,train
1,480,0,1,train
1,480,5,1,train
1,480,29,1,train
1,481,0,1,train
1,481,5,1,train
1,481,29,1,train
1,482,0,1,train
1,482,5,1,train
1,482,7,1,train
1,482,29,1,train
1,482,64,1,train
1,483,0,1,train
1,483,7,1,train
1,484,0,1,train
1,484,7,1,train
1,485,7,1,train
1,485,64,1,train
1,487,0,1,train
1,487,52,1,train
1,489,0,1,train
1,489,7,1,train
1,491,0,1,train
1,491,7,1,train
1,491,64,1,train
1,492,0,1,train
1,492,1,1,train
1,492,7,1,train
1,493,0,1,train
1,493,52,1,train
1,493,64,1,train
1,494,5,1,train
1,494,7,1,train
1,494,18,1,train
1,495,0,1,train
1,495,5,1,train
1,495,29,1,train
1,495,52,1,train
1,496,0,1,train
1,496,5,1,train
1,496,7,1,train
1,496,29,1,train
1,497,0,1,train
1,497,5,1,train
1,497,29,1,train
1,498,5,1,train
1,498,29,1,train
1,499,0,1,train
1,499,52,1,train
1,500,0,1,train
1,500,5,1,train
1,500,9,1,train
1,500,10,1,train
1,500,13,1,train
1,500,29,1,train
1,501,0,1,train
1,501,5,1,train
1,501,7,1,train
1,501,10,1,train
1,501,29,1,train
1,502,0,1,train
1,502,7,1,train
1,504,5,1,train
1,504,29,1,train
1,505,0,1,train
1,505,1,1,train
1,505,5,1,train
1,505,18,1,train
1,505,29,1,train
1,505,52,1,train
1,505,93,1,train
1,507,0,1,train
1,507,5,1,train
1,507,29,1,train
1,508,1,1,train
1,508,5,1,train
1,508,29,1,train
1,509,50,1,train
1,509,57,1,train
1,510,5,1,train
1,510,29,1,train
1,511,5,1,train
1,511,29,1,train
1,511,34,1,train
1,512,7,1,train
1,512,13,1,train
1,513,5,1,train
1,513,29,1,train
1,514,5,1,train
1,514,29,1,train
1,516,5,1,train
1,516,29,1,train
1,517,5,1,train
1,517,29,1,train
1,518,5,1,train
1,518,29,1,train
1,519,5,1,train
1,519,120,1,train
1,520,5,1,train
1,520,13,1,train
1,520,29,1,train
1,521,5,1,train
1,521,29,1,train
1,522,5,1,train
1,522,29,1,train
1,522,64,1,train
1,523,0,1,train
1,523,1,1,train
1,523,5,1,train
1,523,13,1,train
1,523,52,1,train
1,525,5,1,train
1,525,29,1,train
1,525,64,1,train
1,526,5,1,train
1,526,29,1,train
1,526,52,1,train
1,528,5,1,train
1,528,29,1,train
1,529,0,1,train
1,529,1,1,train
1,529,5,1,train
1,529,29,1,train
1,529,52,1,train
1,531,5,1,train
1,531,10,1,train
1,531,13,1,train
1,531,29,1,train
1,533,1,1,train
1,533,52,1,train
1,535,0,1,train
1,535,16,1,train
1,535,51,1,train
1,536,0,1,train
1,536,5,1,train
1,536,13,1,train
1,536,29,1,train
1,537,5,1,train
1,537,29,1,train
1,538,5,1,train
1,538,29,1,train
1,539,1,1,train
1,539,18,1,train
1,541,1,1,train
1,541,52,1,train
1,543,13,1,train
1,543,52,1,train
1,544,1,1,train
1,544,52,1,train
1,546,1,1,train
1,546,52,1,train
1,547,7,1,train
1,547,51,1,train
1,547,75,1,train
1,548,1,1,train
1,548,5,1,train
1,548,18,1,train
1,548,29,1,train
1,548,52,1,train
1,548,53,1,train
1,548,55,1,train
1,549,0,1,train
1,549,13,1,train
1,550,0,1,train
1,550,5,1,train
1,550,29,1,train
1,551,0,1,train
1,551,13,1,train
1,551,18,1,train
1,551,26,1,train
1,555,1,1,train
1,555,10,1,train
1,556,5,1,train
1,556,29,1,train
1,557,5,1,train
1,557,29,1,train
1,558,5,1,train
1,558,29,1,train
1,558,57,1,train
1,558,79,1,train
1,558,80,1,train
1,559,0,1,train
1,559,9,1,train
1,559,10,1,train
1,560,5,1,train
1,560,29,1,train
1,561,1,1,train
1,561,52,1,train
1,562,1,1,train
1,562,5,1,train
1,562,13,1,train
1,562,29,1,train
1,562,50,1,train
1,562,52,1,train
1,562,57,1,train
1,563,5,1,train
1,563,29,1,train
1,564,0,1,train
1,564,1,1,train
1,564,10,1,train
1,564,16,1,train
1,564,52,1,train
1,564,67,1,train
1,566,1,1,train
1,566,52,1,train
1,567,1,1,train
1,567,52,1,train
1,568,1,1,train
1,568,13,1,train
1,568,52,1,train
1,569,1,1,train
1,569,52,1,train
1,570,9,1,train
1,570,13,1,train
1,570,28,1,train
1,571,9,1,train
1,571,13,1,train
1,571,28,1,train
1,572,9,1,train
1,572,13,1,train
1,572,28,1,train
1,573,0,1,train
1,573,1,1,train
1,573,7,1,train
1,573,13,1,train
1,573,52,1,train
1,574,5,1,train
1,574,29,1,train
1,575,0,1,train
1,575,13,1,train
1,578,1,1,train
1,578,52,1,train
1,578,57,1,train
1,579,0,1,train
1,579,7,1,train
1,580,5,1,train
1,580,29,1,train
1,582,1,1,train
1,582,26,1,train
1,582,52,1,train
1,583,1,1,train
1,583,5,1,train
1,583,13,1,train
1,583,29,1,train
1,584,0,1,train
1,584,1,1,train
1,584,5,1,train
1,584,18,1,train
1,584,52,1,train
1,586,10,1,train
1,586,38,1,train
1,587,5,1,train
1,587,7,1,train
1,587,10,1,train
1,587,29,1,train
1,588,0,1,train
1,588,10,1,train
1,588,38,1,train
1,589,5,1,train
1,589,10,1,train
1,590,7,1,train
1,593,0,1,train
1,593,5,1,train
1,593,13,1,train
1,593,29,1,train
1,594,0,1,train
1,594,5,1,train
1,594,18,1,train
1,594,52,1,train
1,595,1,1,train
1,595,5,1,train
1,595,10,1,train
1,596,0,1,train
1,596,5,1,train
1,596,29,1,train
1,597,1,1,train
1,597,52,1,train
1,598,5,1,train
1,598,29,1,train
1,599,5,1,train
1,599,13,1,train
1,600,0,1,train
1,600,5,1,train
1,600,10,1,train
1,600,18,1,train
1,600,19,1,train
1,600,37,1,train
1,600,53,1,train
1,600,55,1,train
1,601,5,1,train
1,601,10,1,train
1,602,5,1,train
1,602,10,1,train
1,603,0,1,train
1,603,10,1,train
1,604,0,1,train
1,604,5,1,train
1,604,13,1,train
1,604,29,1,train
1,604,52,1,train
1,605,0,1,train
1,605,50,1,train
1,606,0,1,train
1,606,14,1,train
1,607,0,1,train
1,607,1,1,train
1,607,18,1,train
1,607,26,1,train
1,607,52,1,train
1,610,0,1,train
1,610,5,1,train
1,610,7,1,train
1,611,9,1,train
1,611,13,1,train
1,611,26,1,train
1,612,1,1,train
1,612,52,1,train
1,613,32,1,train
1,613,75,1,train
1,614,0,1,train
1,614,5,1,train
1,614,7,1,train
1,614,10,1,train
1,614,29,1,train
1,614,50,1,train
1,614,52,1,train
1,615,9,1,train
1,615,13,1,train
1,616,0,1,train
1,616,1,1,train
1,616,5,1,train
1,616,16,1,train
1,616,52,1,train
1,616,56,1,train
1,619,0,1,train
1,619,1,1,train
1,619,5,1,train
1,619,7,1,train
1,619,13,1,train
1,619,16,1,train
1,620,1,1,train
1,620,7,1,train
1,620,38,1,train
1,621,5,1,train
1,621,18,1,train
1,40,13,0,train
1,75,0,0,train
1,606,17,0,train
1,142,26,0,train
1,217,10,0,train
1,43,20,0,train
1,217,34,0,train
1,125,10,0,train
1,40,7,0,train
1,8,16,0,train
1,199,17,0,train
1,17,5,0,train
1,199,9,0,train
1,328,84,0,train
1,17,17,0,train
1,36,9,0,train
1,606,5,0,train
1,575,16,0,train
1,615,52,0,train
1,193,26,0,train
1,120,51,0,train
1,43,16,0,train
1,199,18,0,train
1,222,26,0,train
1,239,52,0,train
1,34,16,0,train
1,328,42,0,train
1,102,94,0,train
1,142,42,0,train
1,117,13,0,train
1,222,43,0,train
1,120,7,0,train
1,239,9,0,train
1,199,52,0,train
1,508,19,0,train
1,33,5,0,train
1,193,52,0,train
1,217,7,0,train
1,102,37,0,train
1,26,10,0,train
1,102,30,0,train
1,217,0,0,train
1,191,34,0,train
1,156,52,0,train
1,313,5,0,train
1,222,18,0,train
1,40,10,0,train
1,149,0,0,train
1,359,34,0,train
1,120,42,0,train
1,239,8,0,train
1,217,26,0,train
1,150,0,0,train
1,102,59,0,train
1,193,9,0,train
1,193,18,0,train
1,125,17,0,train
1,328,17,0,train
1,5,109,0,train
1,328,30,0,train
1,199,10,0,train
1,179,49,0,train
1,34,42,0,train
1,190,13,0,train
1,377,7,0,train
1,149,34,0,train
1,8,64,0,train
1,33,1,0,train
1,214,34,0,train
1,106,34,0,train
1,33,9,0,train
1,115,0,0,train
1,191,0,0,train
1,360,1,0,train
1,9,13,0,train
1,328,48,0,train
1,328,16,0,train
1,575,56,0,train
1,360,9,0,train
1,120,76,0,train
1,125,37,0,train
1,250,64,0,train
1,250,1,0,train
1,606,59,0,train
1,102,48,0,train
1,4,13,0,train
1,149,7,0,train
1,575,40,0,train
1,328,94,0,train
1,575,9,0,train
1,142,13,0,train
1,36,29,0,train
1,575,10,0,train
1,34,13,0,train
1,179,34,0,train
1,339,17,0,train
1,179,51,0,train
1,190,111,0,train
1,575,19,0,train
1,43,29,0,train
1,239,5,0,train
1,250,5,0,train
1,199,34,0,train
1,33,17,0,train
1,35,5,0,train
1,142,27,0,train
1,339,13,0,train
1,149,42,0,train
1,102,13,0,train
1,20,37,0,train
1,199,70,0,train
1,33,37,0,train
1,250,53,0,train
1,102,10,0,train
1,33,10,0,train
1,499,9,0,train
1,575,97,0,train
1,142,75,0,train
1,12,52,0,train
1,125,1,0,train
1,199,5,0,train
1,179,76,0,train
1,199,16,0,train
1,33,48,0,train
1,120,14,0,train
1,575,18,0,train
1,34,10,0,train
1,380,9,0,train
1,575,52,0,train
1,36,17,0,train
1,125,9,0,train
1,328,18,0,train
1,75,16,0,train
1,575,5,0,train
1,328,96,0,train
1,33,97,0,train
1,339,5,0,train
1,193,75,0,train
1,472,7,0,train
1,17,10,0,train
1,508,18,0,train
1,75,9,0,train
1,116,0,0,train
1,606,43,0,train
1,575,38,0,train
1,575,111,0,train
1,575,17,0,train
1,615,16,0,train
1,328,59,0,train
1,43,27,0,train
1,190,59,0,train
1,12,37,0,train
1,193,16,0,train
1,275,0,0,train
1,75,13,0,train
1,250,67,0,train
1,17,67,0,train
1,250,17,0,train
1,217,59,0,train
1,75,10,0,train
1,193,5,0,train
1,239,13,0,train
1,422,59,0,train
1,16,7,0,train
1,360,52,0,train
1,583,0,0,train
1,250,27,0,train
1,75,52,0,train
1,33,30,0,train
1,422,10,0,train
1,43,10,0,train
1,54,37,0,train
1,150,59,0,train
1,35,13,0,train
1,198,59,0,train
1,61,0,0,train
1,359,9,0,train
1,36,59,0,train
1,559,38,0,train
1,287,7,0,train
1,568,0,0,train
1,222,71,0,train
1,120,18,0,train
1,360,34,0,train
1,313,17,0,train
1,34,37,0,train
1,25,109,0,train
1,54,0,0,train
1,199,37,0,train
1,582,0,0,train
1,190,7,0,train
1,380,0,0,train
1,171,59,0,train
1,35,10,0,train
1,8,60,0,train
1,33,18,0,train
1,35,17,0,train
1,575,34,0,train
1,217,17,0,train
1,125,13,0,train
1,15,0,0,train
1,17,9,0,train
1,17,64,0,train
1,8,1,0,train
1,615,71,0,train
1,289,7,0,train
1,12,10,0,train
1,36,18,0,train
1,575,37,0,train
1,222,102,0,train
1,328,13,0,train
1,8,109,0,train
1,217,37,0,train
1,508,0,0,train
1,117,52,0,train
1,150,7,0,train
1,422,11,0,train
1,43,7,0,train
1,102,26,0,train
1,217,27,0,train
1,193,64,0,train
1,149,26,0,train
1,199,27,0,train
1,328,10,0,train
1,17,52,0,train
1,181,7,0,train
1,179,13,0,train
1,117,9,0,train
1,150,26,0,train
1,43,40,0,train
1,575,59,0,train
1,250,18,0,train
1,328,37,0,train
1,328,52,0,train
1,17,13,0,train
1,75,7,0,train
1,13,1,0,train
1,149,10,0,train
1,250,75,0,train
1,36,10,0,train
1,599,34,0,train
1,102,18,0,train
1,0,37,0,train
1,149,59,0,train
1,33,96,0,train
1,125,5,0,train
1,328,45,0,train
1,499,75,0,train
1,217,14,0,train
1,102,96,0,train
1,250,52,0,train
1,328,9,0,train
1,120,38,0,train
1,102,16,0,train
1,40,29,0,train
1,328,26,0,train
1,17,18,0,train
1,193,42,0,train
1,34,1,0,train
1,142,97,0,train
1,33,7,0,train
1,190,56,0,train
1,120,55,0,train
1,328,34,0,train
1,43,64,0,train
1,33,94,0,train
1,150,34,0,train
1,508,8,0,train
1,188,7,0,train
1,125,52,0,train
1,520,71,0,train
1,462,97,0,train
1,377,96,0,train
1,377,53,0,train
1,448,38,0,train
1,481,87,0,train
1,160,73,0,train
1,92,47,0,train
1,517,62,0,train
1,573,119,0,train
1,402,27,0,train
1,307,82,0,train
1,520,97,0,train
1,385,40,0,train
1,258,9,0,train
1,335,55,0,train
1,425,61,0,train
1,141,11,0,train
1,195,119,0,train
1,386,94,0,train
1,380,75,0,train
1,252,111,0,train
1,97,27,0,train
1,287,53,0,train
1,267,95,0,train
1,44,40,0,train
1,160,51,0,train
1,284,37,0,train
1,286,57,0,train
1,519,25,0,train
1,94,9,0,train
1,482,34,0,train
1,472,12,0,train
1,267,93,0,train
1,522,1,0,train
1,111,67,0,train
1,388,105,0,train
1,68,20,0,train
1,482,109,0,train
1,325,95,0,train
1,201,56,0,train
1,512,56,0,train
1,223,118,0,train
1,550,27,0,train
1,349,17,0,train
1,537,82,0,train
1,437,16,0,train
1,374,84,0,train
1,250,106,0,train
1,345,50,0,train
1,465,4,0,train
1,502,111,0,train
1,466,110,0,train
1,154,112,0,train
1,507,21,0,train
1,141,112,0,train
1,94,98,0,train
1,119,10,0,train
1,449,86,0,train
1,85,27,0,train
1,419,82,0,train
1,348,76,0,train
1,372,115,0,train
1,167,60,0,train
1,136,98,0,train
1,186,20,0,train
1,529,63,0,train
1,587,63,0,train
1,89,97,0,train
1,168,112,0,train
1,384,50,0,train
1,491,118,0,train
1,25,64,0,train
1,44,47,0,train
1,578,47,0,train
1,373,42,0,train
1,276,19,0,train
1,342,115,0,train
1,572,57,0,train
1,440,7,0,train
1,201,37,0,train
1,388,97,0,train
1,468,48,0,train
1,392,18,0,train
1,314,77,0,train
1,73,86,0,train
1,546,93,0,train
1,21,80,0,train
1,531,101,0,train
1,7,34,0,train
1,94,111,0,train
1,564,42,0,train
1,543,61,0,train
1,556,89,0,train
1,539,53,0,train
1,587,95,0,train
1,164,38,0,train
1,497,88,0,train
1,1,60,0,train
1,588,25,0,train
1,205,106,0,train
1,406,46,0,train
1,475,105,0,train
1,457,88,0,train
1,13,34,0,train
1,34,119,0,train
1,521,82,0,train
1,146,95,0,train
1,71,28,0,train
1,108,13,0,train
1,574,118,0,train
1,124,59,0,train
1,385,102,0,train
1,98,96,0,train
1,610,64,0,train
1,504,102,0,train
1,445,12,0,train
1,123,0,0,train
1,83,53,0,train
1,99,12,0,train
1,134,8,0,train
1,75,89,0,train
1,65,118,0,train
1,73,35,0,train
1,368,70,0,train
1,321,51,0,train
1,325,0,0,train
1,19,109,0,train
1,164,44,0,train
1,349,105,0,train
1,200,77,0,train
1,360,22,0,train
1,92,34,0,train
1,359,32,0,train
1,529,111,0,train
1,605,49,0,train
1,588,76,0,train
1,37,82,0,train
1,167,8,0,train
1,258,74,0,train
1,152,49,0,train
1,31,7,0,train
1,446,13,0,train
1,263,13,0,train
1,225,105,0,train
1,605,61,0,train
1,417,86,0,train
1,357,14,0,train
1,489,59,0,train
1,610,37,0,train
1,512,11,0,train
1,470,105,0,train
1,611,46,0,train
1,571,76,0,train
1,283,51,0,train
1,311,46,0,train
1,425,75,0,train
1,168,93,0,train
1,268,15,0,train
1,241,93,0,train
1,555,71,0,train
1,85,61,0,train
1,459,31,0,train
1,349,7,0,train
1,286,45,0,train
1,350,77,0,train
1,311,50,0,train
1,240,62,0,train
1,141,108,0,train
1,87,55,0,train
1,467,12,0,train
1,531,111,0,train
1,195,15,0,train
1,344,43,0,train
1,531,30,0,train
1,384,79,0,train
1,551,97,0,train
1,599,82,0,train
1,237,108,0,train
1,621,19,0,train
1,33,106,0,train
1,413,4,0,train
1,586,14,0,train
1,557,34,0,train
1,349,77,0,train
1,601,56,0,train
1,356,18,0,train
1,299,88,0,train
1,612,10,0,train
1,605,89,0,train
1,164,2,0,train
1,571,101,0,train
1,512,53,0,train
1,170,77,0,train
1,370,32,0,train
1,107,80,0,train
1,253,82,0,train
1,366,5,0,train
1,607,117,0,train
1,83,32,0,train
1,466,56,0,train
1,559,50,0,train
1,66,23,0,train
1,535,57,0,train
1,563,32,0,train
1,221,34,0,train
1,580,118,0,train
1,283,97,0,train
1,172,74,0,train
1,37,37,0,train
1,481,21,0,train
1,125,80,0,train
1,133,46,0,train
1,428,24,0,train
1,357,8,0,train
1,468,84,0,train
1,478,118,0,train
1,306,60,0,train
1,611,93,0,train
1,368,7,0,train
1,511,10,0,train
1,505,56,0,train
1,15,43,0,train
1,477,52,0,train
1,547,111,0,train
1,46,31,0,train
1,471,79,0,train
1,595,120,0,train
1,152,110,0,train
1,536,48,0,train
1,602,77,0,train
1,98,43,0,train
1,172,62,0,train
1,350,112,0,train
1,544,51,0,train
1,494,9,0,train
1,433,111,0,train
1,334,15,0,train
1,461,35,0,train
1,123,43,0,train
1,262,71,0,train
1,127,98,0,train
1,257,89,0,train
1,291,8,0,train
1,517,25,0,train
1,535,26,0,train
1,264,62,0,train
1,40,110,0,train
1,492,18,0,train
1,600,70,0,train
1,507,37,0,train
1,98,24,0,train
1,223,119,0,train
1,266,74,0,train
1,223,87,0,train
1,620,55,0,train
1,133,56,0,train
1,539,35,0,train
1,125,105,0,train
1,419,61,0,train
1,245,50,0,train
1,384,44,0,train
1,128,80,0,train
1,587,31,0,train
1,293,48,0,train
1,108,8,0,train
1,217,45,0,train
1,15,67,0,train
1,557,76,0,train
1,201,79,0,train
1,422,60,0,train
1,293,67,0,train
1,45,120,0,train
1,485,28,0,train
1,549,79,0,train
1,529,26,0,train
1,386,20,0,train
1,372,96,0,train
1,419,55,0,train
1,187,98,0,train
1,323,52,0,train
1,265,32,0,train
1,294,34,0,train
1,525,27,0,train
1,88,120,0,train
1,57,79,0,train
1,100,40,0,train
1,68,27,0,train
1,407,46,0,train
1,406,61,0,train
1,421,82,0,train
1,20,35,0,train
1,50,31,0,train
1,467,112,0,train
1,108,55,0,train
1,402,71,0,train
1,495,23,0,train
1,117,88,0,train
1,167,115,0,train
1,285,82,0,train
1,208,46,0,train
1,273,46,0,train
1,418,64,0,train
1,557,113,0,train
1,194,89,0,train
1,568,44,0,train
1,230,94,0,train
1,313,111,0,train
1,476,105,0,train
1,309,31,0,train
1,45,10,0,train
1,253,119,0,train
1,595,48,0,train
1,425,28,0,train
1,572,118,0,train
1,291,88,0,train
1,146,20,0,train
1,241,48,0,train
1,214,88,0,train
1,264,35,0,train
1,525,109,0,train
1,492,76,0,train
1,598,60,0,train
1,420,51,0,train
1,98,113,0,train
1,364,106,0,train
1,130,42,0,train
1,161,120,0,train
1,405,98,0,train
1,473,67,0,train
1,165,81,0,train
1,358,80,0,train
1,361,34,0,train
1,347,109,0,train
1,185,37,0,train
1,237,77,0,train
1,15,49,0,train
1,508,21,0,train
1,168,40,0,train
1,446,4,0,train
1,451,108,0,train
1,232,51,0,train
1,502,75,0,train
1,61,112,0,train
1,584,87,0,train
1,392,14,0,train
1,389,100,0,train
1,607,5,0,train
1,74,23,0,train
1,487,75,0,train
1,418,47,0,train
1,567,0,0,train
1,413,45,0,train
1,111,2,0,train
1,495,20,0,train
1,308,1,0,train
1,162,119,0,train
1,3,87,0,train
1,303,22,0,train
1,3,42,0,train
1,318,23,0,train
1,226,46,0,train
1,533,30,0,train
1,178,21,0,train
1,550,63,0,train
1,260,96,0,train
1,303,44,0,train
1,461,119,0,train
1,293,50,0,train
1,206,96,0,train
1,150,47,0,train
1,567,115,0,train
1,380,111,0,train
1,20,88,0,train
1,389,49,0,train
1,541,40,0,train
1,37,93,0,train
1,265,56,0,train
1,435,74,0,train
1,98,12,0,train
1,347,60,0,train
1,335,89,0,train
1,330,102,0,train
1,564,87,0,train
1,460,14,0,train
1,452,76,0,train
1,18,120,0,train
1,598,28,0,train
1,349,63,0,train
1,478,73,0,train
1,33,71,0,train
1,119,23,0,train
1,610,31,0,train
1,559,1,0,train
1,262,109,0,train
1,437,117,0,train
1,497,28,0,train
1,427,24,0,train
1,43,88,0,train
1,364,19,0,train
1,111,42,0,train
1,311,64,0,train
1,127,26,0,train
1,465,106,0,train
1,483,97,0,train
1,301,44,0,train
1,200,95,0,train
1,43,63,0,train
1,598,88,0,train
1,200,8,0,train
1,401,97,0,train
1,587,16,0,train
1,379,77,0,train
1,178,55,0,train
1,136,79,0,train
1,88,29,0,train
1,387,51,0,train
1,222,47,0,train
1,461,48,0,train
1,380,32,0,train
1,156,100,0,train
1,105,93,0,train
1,419,48,0,train
1,605,67,0,train
1,349,94,0,train
1,404,80,0,train
1,170,84,0,train
1,556,2,0,train
1,613,34,0,train
1,275,59,0,train
1,373,106,0,train
1,352,40,0,train
1,59,81,0,train
1,497,16,0,train
1,225,34,0,train
1,34,120,0,train
1,391,76,0,train
1,112,35,0,train
1,183,120,0,train
1,620,31,0,train
1,543,15,0,train
1,496,24,0,train
1,103,63,0,train
1,497,108,0,train
1,256,22,0,train
1,17,119,0,train
1,613,97,0,train
1,379,75,0,train
1,603,75,0,train
